Time,?c1,Y2(),Y1()
1.93236463977,100000,788,937
1.93536770066,100000,792,944
1.93837127708,100000,792,959
1.94138887272,100000,789,977
1.94440200704,100000,802,971
1.94740723883,100000,801,968
1.95043827599,100000,794,983
1.95344047233,100000,797,986
1.95644789181,100000,791,995
1.95946642245,100000,796,1013
1.96248178126,100000,784,1041
1.96550085404,100000,792,1037
1.96853530617,100000,788,1038
1.97156319535,100000,795,1048
1.97459957693,100000,797,1051
1.97764271681,100000,806,1037
1.98079304161,100000,793,1045
1.9838535641,100000,803,1048
1.9868922529,100000,788,1052
1.98989297229,100000,792,1056
1.99289526083,100000,794,1049
1.99597505272,100000,784,1072
1.99902165401,100000,799,1076
2.00203481046,100000,797,1072
2.00504330638,100000,798,1071
2.00805001254,100000,805,1075
2.01107390533,100000,810,1084
2.01415112118,100000,819,1083
2.01721428879,100000,818,1090
2.02022957789,100000,831,1114
2.02325094657,100000,830,1124
2.02627144358,100000,835,1111
2.02927864972,100000,832,1120
2.03239415562,100000,836,1134
2.0354574233,100000,843,1144
2.03846969091,100000,846,1156
2.0414819595,100000,851,1181
2.04449438795,100000,851,1185
2.04749598979,100000,842,1203
2.05050524201,100000,839,1219
2.05352303224,100000,843,1250
2.05654341357,100000,840,1250
2.05955968402,100000,839,1252
2.06257571192,100000,831,1287
2.06558795669,100000,835,1294
2.06861007034,100000,847,1311
2.07162765222,100000,863,1303
2.07462888381,100000,877,1295
2.07763436306,100000,885,1297
2.08064710728,100000,885,1334
2.08364717093,100000,898,1323
2.08665994636,100000,912,1313
2.08971515103,100000,915,1323
2.09272382372,100000,931,1323
2.09573063901,100000,935,1340
2.0987470201,100000,930,1350
2.1017577743,100000,946,1328
2.10478030531,100000,958,1324
2.107785525,100000,966,1343
2.11079331362,100000,982,1324
2.11380173343,100000,994,1315
2.11680190167,100000,991,1318
2.11981891549,100000,997,1323
2.12282575159,100000,1005,1312
2.12586294844,100000,1007,1302
2.12888454887,100000,1018,1291
2.13190599763,100000,1024,1313
2.13492877351,100000,1032,1302
2.13794462571,100000,1043,1309
2.14097302415,100000,1048,1302
