Time,X(),Y2(),Y1()
0,99974,1000,996
0.003541213,99936,996,996
0.00708474,99901,1000,987
0.010593514,99859,1000,985
0.014096108,99831,1000,981
0.017605309,99801,1007,974
0.021185442,99764,1008,980
0.024715203,99733,1006,975
0.028328812,99688,1003,988
0.031872797,99646,997,996
0.03539401,99615,1003,985
0.038899849,99582,990,988
0.042409896,99550,993,986
0.045996298,99516,994,987
0.049536167,99475,1002,984
0.05304332,99439,1001,981
0.056576526,99409,996,985
0.060081556,99370,991,994
0.063655292,99332,994,999
0.067174994,99295,1000,1007
0.070676563,99245,1000,1018
0.074211073,99201,990,1029
0.077711925,99167,986,1035
0.081216994,99130,992,1033
0.084732197,99101,1000,1023
0.088336037,99064,1003,1027
0.091861315,99027,1009,1029
0.095392493,98995,1004,1026
0.098975116,98954,1008,1029
0.102612478,98908,1012,1031
0.106130665,98865,1020,1039
0.109645077,98831,1021,1030
0.113153379,98802,1023,1024
0.116671912,98772,1033,1004
0.120192425,98739,1043,995
0.123716474,98697,1046,992
0.12722207,98661,1033,1005
0.130773283,98614,1025,1025
0.134288039,98583,1016,1021
0.137799485,98541,1028,1021
0.141326675,98509,1033,1009
0.144859728,98464,1042,1016
0.148370106,98418,1040,1023
0.151909933,98383,1032,1025
0.155425134,98348,1031,1024
0.158947728,98308,1031,1035
0.162512528,98275,1037,1030
0.166053808,98232,1045,1033
0.169578923,98194,1048,1021
0.173098906,98157,1051,1018
0.176613938,98128,1052,1006
0.180123416,98091,1043,1018
0.183627878,98051,1043,1021
0.187135747,98022,1046,1014
0.190678555,97984,1044,1010
0.194199265,97951,1044,1012
0.197708036,97922,1042,1006
0.201228545,97891,1039,1003
0.20474439,97855,1027,1009
0.20833689,97808,1016,1029
0.211839013,97767,1015,1038
0.215363021,97732,1012,1037
0.21890871,97700,1016,1034
0.222434051,97670,1013,1034
0.225990206,97629,1030,1035
0.229504665,97597,1018,1037
0.233008474,97568,1015,1028
0.236569506,97524,1024,1029
0.240103901,97495,1025,1017
0.243613778,97454,1020,1021
0.247124723,97408,1040,1014
0.250633701,97379,1029,1015
0.254155884,97338,1035,1011
0.257693606,97302,1044,999
0.261194332,97266,1035,996
0.264762529,97231,1024,1004
0.268279967,97201,1014,1000
0.271782175,97171,1009,997
0.275290888,97133,1011,996
0.278800008,97103,1015,989
0.282314693,97080,1020,973
0.285826291,97052,1019,964
0.289382872,97030,1007,954
0.29295349,96988,1009,966
0.296467069,96959,1001,964
0.299970092,96933,998,957
0.303472659,96898,997,959
0.30710039,96867,981,961
0.310659767,96828,980,968
0.314234754,96793,983,970
0.317745131,96772,972,958
0.321386225,96742,962,961
0.324900028,96717,956,956
0.328457877,96690,961,949
0.331988692,96662,965,942
0.335510812,96634,976,937
0.339029352,96610,976,926
0.342555513,96570,976,930
0.346123691,96536,983,926
0.349652876,96507,966,934
0.353158516,96482,959,935
0.35669065,96442,946,950
0.360191005,96410,945,945
0.363726985,96379,942,948
0.367231991,96352,936,944
0.370734529,96313,940,941
0.374396998,96282,934,939
0.377899747,96257,948,920
0.381432827,96224,936,932
0.385055136,96185,929,945
0.388563883,96153,949,926
0.392150165,96117,940,929
0.395899439,96077,941,941
0.399403266,96053,921,943
0.402921977,96022,915,945
0.406441891,95985,916,951
0.410018884,95945,916,960
0.41357242,95913,917,960
0.417105536,95891,909,952
0.420653267,95862,901,957
0.424281444,95830,899,960
0.427826374,95803,897,948
0.431346515,95780,886,941
0.434911436,95738,886,958
0.43841328,95711,882,962
0.442002667,95670,872,980
0.445523388,95645,882,968
0.449041808,95607,880,980
0.452556485,95571,888,987
0.456088902,95538,891,993
0.459592998,95498,894,998
0.463135085,95461,893,1008
0.466645883,95427,891,1007
0.47017842,95382,906,1013
0.473710404,95343,928,1003
0.477271267,95306,929,1009
0.480776897,95278,929,1003
0.484279043,95240,924,1015
0.487829874,95215,915,1015
0.49133255,95189,910,1020
0.494861424,95156,887,1029
0.498397671,95122,892,1027
0.501947316,95093,893,1025
0.505519273,95048,896,1033
0.509025701,95008,898,1040
0.512536096,94966,908,1047
0.516038365,94934,903,1051
0.519565631,94896,902,1058
0.523099321,94865,887,1067
0.526626829,94831,899,1069
0.530167624,94796,901,1070
0.533692467,94761,900,1071
0.537335161,94734,895,1064
0.54085078,94700,901,1059
0.544368169,94666,910,1053
0.547869026,94623,917,1051
0.551463872,94591,929,1040
0.55501789,94557,925,1043
0.558524926,94526,917,1046
0.562063011,94485,922,1050
0.565568249,94455,921,1043
0.569171928,94420,916,1044
0.572674308,94380,915,1051
0.57624836,94346,909,1060
0.579757645,94314,909,1061
0.583262728,94278,912,1064
0.586772349,94246,909,1069
0.590277662,94214,915,1073
0.593784779,94181,918,1070
0.597300109,94150,926,1063
0.600828538,94120,933,1061
0.604349556,94084,938,1059
0.607879755,94050,950,1053
0.611410949,94024,938,1054
0.614966744,93992,937,1062
0.618516764,93950,927,1078
0.622064044,93915,922,1080
0.62557009,93886,929,1072
0.629118513,93853,918,1076
0.632664932,93814,922,1071
0.636197474,93789,921,1062
0.639736992,93746,926,1067
0.643283521,93710,912,1082
0.646784676,93680,918,1073
0.650299051,93648,904,1077
0.65379918,93615,920,1072
0.657300147,93577,926,1069
0.66083947,93549,922,1064
0.664343079,93506,926,1065
0.667856376,93472,927,1067
0.671443448,93435,931,1074
0.674952616,93393,934,1081
0.67848239,93363,938,1075
0.682001331,93331,937,1076
0.685571799,93296,951,1072
0.689109211,93262,946,1068
0.692701567,93231,947,1066
0.696243711,93199,957,1062
0.699786134,93167,960,1060
0.703316573,93136,971,1052
0.706882518,93113,983,1039
0.710399001,93083,986,1037
0.713930084,93056,975,1030
0.717443029,93014,985,1029
0.720962363,92975,982,1035
0.724494338,92935,989,1033
0.728012555,92904,984,1026
0.731538872,92870,980,1037
0.73505356,92828,983,1045
0.738628572,92794,975,1055
0.742186669,92755,985,1050
0.745772333,92728,999,1042
0.749360058,92703,996,1030
0.752875255,92665,1001,1035
0.75642459,92639,1000,1024
0.760079976,92614,1003,1012
0.763588165,92570,1001,1025
0.767132664,92519,988,1046
0.770726885,92490,998,1038
0.774231014,92456,992,1038
0.777798864,92420,984,1046
0.781305704,92383,991,1050
0.784888115,92343,995,1044
0.788454704,92294,1001,1052
0.791987583,92262,994,1048
0.795598261,92226,1001,1039
0.799098689,92183,996,1047
0.802645614,92149,1008,1045
0.806147882,92123,994,1042
0.809677937,92090,1010,1029
0.813186752,92054,1009,1027
0.81669391,92015,998,1032
0.820254694,91980,1002,1034
0.82380775,91947,992,1036
0.827355938,91917,996,1027
0.830872364,91881,999,1028
0.834374359,91841,1003,1033
0.837887981,91799,1011,1031
0.841412814,91756,1013,1044
0.844933553,91720,1012,1040
0.8484498,91689,1008,1036
0.85205133,91654,1008,1031
0.855574521,91624,1006,1031
0.859156695,91587,1002,1033
0.862690367,91552,1003,1030
0.866195485,91509,1014,1029
0.869749687,91476,1006,1034
0.87325365,91449,1019,1016
0.876776924,91421,1011,1014
0.880306492,91389,1014,1009
0.883819364,91351,1015,1010
0.887323053,91317,1012,1014
0.890835773,91283,1015,1013
0.894385089,91247,1027,1011
0.89789844,91219,1018,1005
0.901521514,91187,1018,1003
0.905027235,91161,1031,987
0.908534172,91123,1018,999
0.912074324,91094,1038,987
0.915597443,91069,1035,976
0.919105583,91034,1045,967
0.922605972,90999,1044,957
0.926117399,90977,1039,946
0.929620846,90952,1041,938
0.933145056,90921,1033,935
0.936659051,90888,1026,942
0.94015978,90855,1029,946
0.943666723,90820,1013,950
0.947182733,90799,1003,936
0.950685617,90764,979,951
0.954191686,90744,980,941
0.957703548,90708,969,948
0.961285471,90685,963,941
0.964800763,90656,964,940
0.968321388,90627,960,939
0.971822322,90596,951,949
0.975424359,90568,951,942
0.978973018,90537,942,940
0.98247554,90507,942,939
0.98600545,90470,929,948
0.989542344,90437,936,949
0.993043664,90414,946,926
0.996650367,90389,943,922
1.000175077,90366,945,911
1.003777739,90326,948,922
1.007284247,90294,946,923
1.010882204,90258,936,934
1.014387864,90218,925,942
1.017938997,90179,927,950
1.021536311,90159,937,932
1.025076176,90135,936,926
1.028640463,90093,927,941
1.032258887,90061,928,937
1.035864573,90025,938,941
1.039429075,89997,939,933
1.042935387,89959,939,944
1.046467452,89922,938,950
1.050088388,89895,936,947
1.053589503,89867,928,946
1.057134435,89839,924,947
1.06068858,89815,911,949
1.064202521,89785,913,950
1.067786421,89756,914,947
1.071312187,89725,924,945
1.074839612,89699,911,944
1.078347242,89665,914,939
1.081849231,89633,910,938
1.085387333,89601,911,933
1.088915216,89575,910,929
1.09241885,89546,918,918
1.096014465,89523,902,915
1.099578807,89496,908,907
1.103205504,89454,900,921
1.106759418,89428,893,922
1.110280841,89399,903,918
1.113798013,89359,904,924
1.117406488,89329,908,924
1.120915911,89292,902,935
1.12443026,89250,905,946
1.127963452,89226,905,940
1.131484483,89191,911,942
1.134989401,89169,899,937
1.138497831,89134,897,931
1.142002607,89105,898,920
1.145547484,89069,890,928
1.149059688,89032,886,930
1.152597712,89003,879,939
1.156123144,88976,877,932
1.159626511,88947,876,933
1.163131587,88918,875,934
1.166638297,88885,887,930
1.170138323,88852,885,932
1.173639847,88820,893,924
1.177141093,88789,885,928
1.180642246,88756,868,938
1.184246337,88723,862,955
1.187763509,88692,862,955
1.19142285,88672,853,952
1.195012858,88648,847,948
1.198521243,88623,849,943
1.202045472,88596,847,951
1.205665212,88558,845,959
1.209207606,88531,852,955
1.212716459,88495,847,971
1.21625367,88468,854,966
1.219754718,88435,839,972
1.223322707,88406,847,974
1.226870912,88381,847,973
1.230373728,88358,839,962
1.233875966,88314,839,981
1.237411615,88274,841,984
1.241036985,88243,838,986
1.244539217,88218,834,977
1.248230645,88193,818,978
1.2517631,88157,808,992
1.255295208,88125,805,996
1.258861804,88102,806,987
1.262419894,88064,796,1007
1.265959556,88027,797,1013
1.269511106,87999,803,1010
1.273046061,87963,797,1023
1.276573064,87933,799,1023
1.280102341,87897,800,1034
1.28368999,87855,789,1048
1.287259158,87819,793,1045
1.290778721,87788,806,1044
1.294332321,87755,811,1042
1.297872383,87726,802,1044
1.301458757,87690,815,1048
1.304966706,87659,822,1046
1.308507361,87635,835,1027
1.31204963,87603,835,1036
1.315597815,87574,831,1037
1.319148932,87535,834,1053
1.322804339,87502,839,1060
1.326331451,87473,837,1058
1.329858261,87436,834,1066
1.333364936,87404,837,1067
1.336869135,87362,835,1076
1.340370873,87326,834,1074
1.34402772,87287,844,1081
1.347590234,87256,850,1078
1.351093005,87228,846,1078
1.354628715,87202,836,1083
1.358169052,87171,837,1081
1.361736283,87137,839,1083
1.365323922,87102,843,1086
1.3689104,87066,854,1086
1.37241538,87015,855,1099
1.376003826,86988,852,1095
1.379604236,86954,868,1082
1.38314004,86924,864,1076
1.386663675,86886,872,1082
1.390191282,86858,879,1077
1.393696896,86828,868,1083
1.397246527,86794,872,1083
1.400754762,86756,864,1086
1.404254906,86721,868,1093
1.407768566,86678,880,1092
1.411272385,86644,884,1089
1.414819137,86614,889,1082
1.418370121,86585,884,1076
1.421907305,86553,884,1071
1.425424625,86516,878,1079
1.428958079,86489,879,1085
1.43246513,86455,875,1083
1.435968826,86425,890,1068
1.439525269,86400,898,1056
1.443053257,86365,903,1062
1.446558913,86331,890,1067
1.450074292,86302,888,1064
1.453581745,86273,885,1060
1.457117379,86230,879,1073
1.460696904,86205,893,1056
1.464204584,86172,898,1051
1.467782552,86132,894,1063
1.471291696,86090,888,1075
1.474827778,86046,883,1082
1.478328509,86015,877,1089
1.48186049,85984,882,1086
1.485418688,85950,893,1078
1.48893013,85917,912,1069
1.492472025,85888,910,1064
1.495973527,85855,906,1067
1.499491631,85829,903,1063
1.502996114,85790,905,1073
1.506510919,85758,925,1062
1.51002492,85727,931,1059
1.513540089,85690,923,1069
1.517044735,85665,931,1054
1.520567151,85634,926,1051
1.524083503,85611,913,1044
1.527588639,85583,897,1051
1.531153952,85553,892,1042
1.534671195,85512,889,1051
1.538178502,85477,896,1054
1.541699966,85447,907,1053
1.545213251,85413,914,1053
1.548819982,85371,920,1065
1.552385472,85333,910,1074
1.555925361,85305,902,1073
1.559430926,85278,903,1069
1.562962528,85243,906,1065
1.566487088,85205,890,1080
1.57002565,85175,901,1069
1.573559983,85139,900,1068
1.577095637,85114,909,1051
1.580656568,85073,910,1061
1.58416633,85043,904,1054
1.587668154,85012,915,1051
1.591200797,84983,922,1042
1.594703244,84946,919,1041
1.598222285,84915,921,1028
1.601740607,84874,927,1030
1.605245212,84838,929,1040
1.608895566,84797,921,1054
1.612398185,84771,933,1041
1.615907012,84734,935,1039
1.619476726,84693,939,1048
1.622978469,84668,950,1034
1.626496406,84640,969,1013
1.630000484,84610,983,1000
1.633513846,84583,976,985
1.637052791,84543,972,990
1.64056053,84515,969,987
1.644066387,84491,962,982
1.647665172,84464,959,980
1.651202265,84427,955,990
1.654710552,84394,952,988
1.658283946,84361,959,979
1.661820318,84330,966,980
1.665371763,84302,966,972
1.668934048,84276,960,964
1.672487454,84247,950,965
1.676009246,84209,950,968
1.679540629,84182,945,966
1.683049939,84148,963,955
1.686584352,84113,974,947
1.690145299,84081,959,953
1.693652151,84058,953,955
1.697153896,84025,944,956
1.700657482,83990,951,958
1.704182551,83957,947,957
1.707703042,83936,948,942
1.711238958,83906,937,949
1.714779038,83866,943,952
1.718289772,83833,953,953
1.721886386,83798,943,954
1.725439832,83772,944,944
1.729035697,83751,939,936
1.732562969,83717,929,939
1.736196039,83685,938,938
1.739767891,83660,944,927
1.743344063,83633,937,920
1.746905047,83594,947,925
1.750472975,83567,935,918
1.753986424,83546,926,913
1.757513726,83513,927,911
1.761030524,83488,918,914
1.76456333,83469,918,899
1.768154868,83439,909,898
1.77168839,83409,907,898
1.775253358,83379,894,900
1.778772295,83353,880,906
1.782278334,83316,880,914
1.785879177,83291,879,914
1.789383404,83264,880,912
1.792906852,83239,875,908
1.796427992,83221,865,898
1.799962416,83196,874,894
1.803502635,83161,866,901
1.807053528,83130,855,912
1.810665922,83111,856,899
1.814172046,83097,847,885
1.817672283,83063,839,893
1.821174635,83030,837,902
1.824753408,83003,840,900
1.828295339,82968,844,895
1.831825895,82943,831,898
1.835328896,82922,819,897
1.838904159,82898,818,893
1.842443496,82874,809,896
1.845949026,82843,810,896
1.849472147,82823,804,892
1.852984009,82799,792,895
1.856501882,82770,779,906
1.86025675,82736,763,924
1.863839272,82716,751,922
1.867460093,82683,737,943
1.870983026,82661,730,943
1.874492743,82636,717,950
1.87801517,82609,717,946
1.881549971,82587,720,949
1.885057532,82557,715,951
1.888564422,82536,716,943
1.892186546,82512,716,946
1.895715048,82489,716,942
1.899352599,82466,697,951
1.902861724,82440,690,954
1.906445039,82409,682,965
1.909945281,82379,671,979
1.913462605,82359,669,974
1.917039531,82324,657,991
1.920591591,82299,660,988
1.924155462,82273,655,1000
1.927673979,82249,661,997
1.931224797,82224,657,1005
1.934847857,82202,661,998
1.938414274,82175,650,1005
1.94207098,82140,640,1020
1.945754665,82109,641,1029
1.949303752,82088,637,1031
1.952832998,82058,643,1034
1.956341265,82023,649,1040
1.9598997,81991,644,1051
1.963467315,81960,637,1065
1.967041727,81937,638,1059
1.970554075,81905,636,1075
1.974153287,81871,645,1078
1.97767874,81845,647,1080
1.981183473,81817,650,1077
1.984695189,81789,643,1079
1.988260448,81754,653,1085
1.991781312,81727,647,1095
1.99529376,81685,644,1106
1.998825037,81665,645,1104
2.002351488,81639,649,1107
2.005888548,81608,652,1109
2.009413615,81572,657,1117
2.012973323,81543,661,1121
2.016541306,81504,660,1129
2.020043095,81470,660,1136
2.023628941,81436,667,1143
2.02733742,81408,665,1145
2.030844308,81374,672,1145
2.03436609,81337,675,1152
2.037873283,81304,685,1153
2.041387224,81264,695,1158
2.044893075,81236,709,1148
2.048434469,81203,711,1148
2.052070098,81162,710,1157
2.055591946,81120,716,1171
2.059114417,81096,716,1161
2.062615044,81061,721,1170
2.066139006,81017,721,1191
2.069647986,80975,731,1203
2.073155766,80942,741,1210
2.076671874,80907,740,1215
2.080214154,80872,743,1219
2.083811044,80839,741,1222
2.087332085,80810,744,1220
2.090846616,80781,754,1213
2.094419709,80744,734,1226
2.098001284,80715,738,1218
2.101534053,80679,739,1227
2.105034966,80645,749,1225
2.108686448,80606,747,1239
2.112217879,80571,749,1241
2.115728061,80529,760,1250
2.119247726,80493,774,1244
2.122850916,80456,782,1246
2.1263798,80427,791,1242
2.129908599,80385,800,1244
2.133444075,80348,799,1241
2.136994601,80308,807,1247
2.140510385,80268,804,1256
2.144024392,80238,809,1252
2.147549441,80204,813,1251
2.151234316,80169,817,1249
2.15475882,80118,816,1266
2.158262768,80083,831,1261
2.161770751,80046,848,1258
2.165346392,80016,865,1251
2.168949683,79978,873,1243
2.172450838,79937,895,1239
2.175986302,79895,903,1244
2.179583301,79866,907,1237
2.183092784,79828,906,1240
2.186609118,79788,907,1247
2.190119735,79752,919,1236
2.193639577,79721,932,1226
2.197325165,79664,934,1239
2.200829003,79632,936,1241
2.204340647,79607,942,1225
2.207971688,79565,963,1214
2.211493195,79528,961,1212
2.215035745,79497,972,1193
2.218554547,79463,971,1185
2.222066346,79441,975,1170
2.225572448,79412,969,1171
2.229099273,79371,980,1166
2.232606691,79333,992,1154
2.236265499,79301,999,1146
2.239766886,79275,1005,1134
2.24328097,79247,1007,1124
2.246785684,79212,1006,1123
2.250371574,79175,1015,1120
2.254029419,79145,1028,1100
2.257536888,79106,1039,1077
2.261081628,79072,1033,1075
2.264593328,79042,1026,1075
2.268099467,79011,1029,1070
2.271603719,78981,1035,1063
2.275126271,78940,1037,1069
2.278635089,78907,1048,1061
2.282160792,78878,1046,1054
2.285704593,78847,1045,1049
2.289205742,78817,1049,1036
2.292723775,78786,1069,1021
2.296230708,78750,1070,1020
2.299751374,78727,1078,998
2.303262981,78696,1069,983
2.306769734,78673,1070,973
2.310272989,78651,1063,965
2.313785286,78626,1067,951
2.317374296,78608,1058,939
2.320910856,78584,1056,930
2.32441491,78550,1056,926
2.327988345,78515,1055,930
2.331510581,78484,1062,920
2.335010904,78462,1063,900
2.338524917,78438,1061,892
2.342045691,78422,1052,875
2.34561564,78402,1042,862
2.349144168,78377,1039,848
2.352656807,78355,1017,853
2.356173711,78326,1018,844
2.359711864,78307,999,842
2.363226548,78283,989,834
2.366833882,78252,992,827
2.370402307,78227,979,829
2.37392585,78202,973,825
2.377474915,78181,956,824
2.38107806,78152,956,816
2.384605005,78135,950,813
2.388112844,78117,932,806
2.391624974,78092,930,803
2.395141231,78071,913,802
2.398700179,78043,911,805
2.402243088,78018,895,804
2.405771332,78003,894,794
2.409325925,77982,888,795
2.412838255,77957,889,795
2.416338808,77937,888,786
2.419841955,77912,876,793
2.423343208,77896,875,777
2.426858435,77870,863,786
2.430372912,77852,849,784
2.4338784,77830,843,784
2.437505157,77803,836,792
2.441044852,77775,838,794
2.444621284,77756,819,791
2.448142006,77737,804,794
2.45164295,77725,795,787
2.455177527,77701,796,786
2.458695802,77685,796,784
2.462261664,77662,789,777
2.46578325,77629,775,789
2.469308393,77604,761,794
2.472874092,77571,751,802
2.476415402,77554,738,801
2.479956826,77534,726,806
2.483596192,77507,728,812
2.487107217,77479,733,815
2.490636611,77460,718,819
2.494189384,77437,712,825
2.497694251,77415,706,824
2.501208912,77398,703,815
2.504766856,77375,697,823
2.508287031,77356,684,826
2.51182772,77328,685,828
2.515350089,77307,677,832
2.518870644,77288,672,831
2.522464645,77276,676,818
2.526038757,77251,662,828
2.529548641,77236,657,823
2.53306938,77207,662,832
2.53658189,77183,664,833
2.540087085,77170,655,827
2.543603692,77150,649,836
2.547269128,77124,652,842
2.550814766,77103,641,844
2.554394671,77083,638,842
2.557904603,77054,639,853
2.561541884,77032,632,860
2.565049577,77009,635,863
2.56856595,76979,633,871
2.572079909,76954,635,871
2.575602576,76921,632,884
2.579173562,76889,626,898
2.582684528,76866,623,909
2.586341331,76839,622,915
2.589859424,76817,624,909
2.593369913,76796,628,908
2.596871737,76770,623,918
2.600433874,76746,626,918
2.603977064,76723,611,926
2.607518605,76698,605,934
2.611027511,76675,608,932
2.614580966,76646,604,942
2.618098283,76615,602,952
2.621739173,76592,601,952
2.625290454,76581,602,944
2.628822953,76551,603,956
2.632336148,76529,609,958
2.635965125,76495,609,973
2.639470283,76466,612,978
2.642972432,76438,619,981
2.646500869,76421,632,970
2.650033498,76398,624,979
2.653613703,76377,627,974
2.657191797,76360,634,968
2.660703268,76339,619,974
2.664379013,76304,623,986
2.66799721,76276,625,995
2.671565864,76240,618,1016
2.675120491,76221,627,1008
2.678735233,76194,621,1014
2.682244406,76164,615,1028
2.685855262,76123,613,1051
2.689363394,76093,602,1066
2.692867118,76062,606,1071
2.696391642,76038,625,1063
2.699951334,76004,619,1081
2.703507208,75971,611,1092
2.707017564,75934,606,1113
2.710555444,75907,604,1120
2.714077884,75870,605,1126
2.717689796,75842,614,1128
2.721201609,75804,615,1146
2.724719526,75778,623,1143
2.72833392,75753,622,1148
2.7318358,75724,614,1160
2.735339006,75699,617,1158
2.738857227,75671,625,1154
2.742393969,75636,636,1162
2.745902,75601,634,1173
2.749505802,75576,632,1176
2.753009383,75540,642,1189
2.756547594,75514,654,1183
2.760100561,75485,657,1189
2.763707962,75458,669,1187
2.767268405,75433,674,1188
2.770829728,75401,670,1200
2.774337675,75364,682,1196
2.777883677,75342,693,1189
2.781384357,75302,702,1203
2.784994183,75274,703,1196
2.788618715,75235,709,1205
2.792139826,75198,710,1211
2.795642564,75166,710,1218
2.799236576,75140,722,1212
2.802776187,75117,722,1203
2.806392094,75082,722,1215
2.809911926,75043,727,1227
2.813425495,74995,727,1254
2.816936473,74961,736,1259
2.82046241,74917,738,1274
2.824040303,74885,751,1264
2.827657278,74849,759,1268
2.831199946,74813,777,1265
2.834704058,74782,779,1266
2.838236163,74751,786,1264
2.8418378,74709,796,1263
2.845355159,74664,801,1279
2.848897934,74629,820,1268
2.852405591,74597,824,1264
2.855939862,74574,823,1258
2.859470294,74540,829,1254
2.862995318,74504,838,1251
2.866522235,74466,854,1247
2.870134814,74428,865,1252
2.873642181,74388,855,1261
2.877148544,74355,869,1250
2.88067296,74317,888,1241
2.884191706,74292,886,1240
2.887740663,74257,897,1241
2.891301234,74219,896,1235
2.894839851,74196,912,1220
2.898362565,74163,923,1213
2.901862722,74135,928,1196
2.905401467,74108,936,1188
2.908949339,74074,948,1181
2.912467193,74050,956,1164
2.915984118,74018,973,1150
2.919487125,73982,970,1155
2.923000211,73956,972,1136
2.926526036,73926,970,1121
2.930037846,73898,977,1113
2.93356031,73868,977,1109
2.937061361,73845,991,1079
2.940591246,73815,991,1074
2.944114694,73784,995,1064
2.947655051,73760,997,1054
2.951271736,73731,1001,1046
2.954784473,73705,996,1039
2.958294221,73677,1011,1022
2.961832426,73654,1033,993
2.965359881,73630,1042,978
2.968873761,73612,1047,955
2.972419097,73586,1043,946
2.975927409,73558,1037,937
2.979488327,73534,1035,925
2.983033796,73501,1038,921
2.986613145,73477,1037,915
2.990157447,73457,1022,907
2.993701569,73443,1032,879
2.997205293,73419,1022,873
3.000744668,73402,1022,858
3.00435709,73379,1024,845
3.007952167,73362,1013,837
3.01149934,73351,1014,818
3.015008968,73334,1008,798
3.01851628,73305,1005,799
3.022073824,73285,999,785
3.025633407,73270,983,775
3.029183235,73243,980,776
3.032716548,73215,975,772
3.03638623,73196,978,755
3.039947083,73177,969,749
3.043494892,73165,967,738
3.046996922,73150,957,733
3.050534357,73129,947,733
3.054042321,73108,932,738
3.057551608,73091,927,730
3.061138382,73077,908,722
3.064716541,73056,905,717
3.068223862,73040,890,712
3.071768689,73023,877,712
3.075357016,73008,862,709
3.078953644,72989,850,707
3.082457226,72972,831,708
3.085978231,72952,822,708
3.089665115,72935,826,695
3.093168492,72919,810,694
3.096670267,72902,789,693
3.100194023,72883,781,693
3.103714465,72861,775,697
3.107227458,72845,761,697
3.110786862,72829,755,690
3.114326417,72803,751,697
3.117895015,72787,738,700
3.121398616,72774,739,695
3.12502807,72757,732,691
3.128532307,72742,717,694
3.132195198,72718,723,693
3.135882049,72694,719,699
3.139395236,72673,716,702
3.142939864,72655,711,703
3.146545798,72628,699,712
3.150047133,72610,697,706
3.153672526,72595,689,706
3.157199697,72579,672,713
3.160756791,72565,666,703
3.164295772,72541,661,710
3.167796698,72524,648,713
3.171335969,72504,647,712
3.174846253,72483,634,724
3.17842258,72468,632,719
3.181933637,72449,624,718
3.185457199,72430,618,722
3.18896897,72415,611,720
3.192477317,72398,607,719
3.195990115,72389,603,715
3.199541446,72367,590,722
3.203062688,72344,595,730
3.206584835,72325,598,732
3.210169936,72306,591,739
3.213843212,72287,589,745
3.217477348,72258,592,756
3.221011509,72237,583,764
3.224515399,72215,581,768
3.228030279,72199,576,774
3.231735843,72178,572,775
3.235278001,72161,562,777
3.238782576,72141,555,783
3.24230283,72122,543,793
3.245841085,72096,547,801
3.249443882,72090,538,797
3.252950493,72066,534,807
3.25648209,72046,532,810
3.260257444,72025,529,816
3.263811487,72007,519,825
3.267335945,71999,509,822
3.271033269,71975,498,830
3.274561746,71958,480,838
3.278122546,71939,477,845
3.281785048,71919,477,852
3.28541795,71899,476,854
3.289029816,71874,485,855
3.29253926,71845,487,867
3.296148058,71825,486,868
3.299656938,71811,493,866
3.303171814,71784,482,882
3.306773266,71765,480,881
3.310320988,71737,478,897
3.313848706,71713,476,909
3.3174397,71687,469,922
3.320984028,71666,468,927
3.324553875,71639,468,939
3.328072906,71621,472,938
3.331609183,71596,480,939
3.335152881,71579,475,940
3.338692625,71562,483,932
3.342357415,71532,472,947
3.345889483,71510,481,950
3.34939365,71483,489,951
3.352903415,71468,492,949
3.356468273,71435,497,961
3.360057545,71417,488,969
3.363572713,71388,485,986
3.367185356,71359,490,996
3.370694201,71327,487,1008
3.374200719,71299,489,1016
3.377707656,71277,488,1023
3.381215828,71255,486,1027
3.384827658,71234,494,1025
3.388373196,71212,500,1029
3.391905541,71180,494,1044
3.395442933,71161,502,1043
3.398946456,71135,499,1051
3.402452427,71106,497,1062
3.405999971,71093,496,1055
3.409514492,71069,498,1058
3.4130246,71038,504,1071
3.416573235,71017,501,1067
3.420088043,70988,497,1077
3.423597969,70950,492,1104
3.427107415,70912,485,1130
3.430610421,70878,478,1149
3.434111027,70845,485,1165
3.437686605,70819,492,1166
3.441215981,70792,499,1171
3.444730114,70759,509,1177
3.448260208,70735,513,1179
3.451904221,70708,531,1176
3.455560786,70682,539,1179
3.459080431,70655,533,1189
3.462622145,70632,541,1182
3.4661241,70611,549,1172
3.469765093,70583,570,1165
3.473276838,70563,569,1165
3.476787418,70529,572,1174
3.480299514,70500,574,1179
3.483967332,70468,581,1187
3.487504276,70439,577,1193
3.491096722,70421,579,1187
3.49461009,70394,587,1191
3.498124233,70358,578,1209
3.501657493,70325,573,1222
3.505231629,70295,573,1228
3.508770102,70262,579,1234
3.512280975,70237,583,1233
3.515785642,70202,576,1248
3.519387889,70174,569,1259
3.522996848,70137,563,1277
3.526562725,70112,561,1279
3.530118553,70078,562,1289
3.533671043,70047,556,1304
3.53721406,70014,553,1321
3.540755113,69982,562,1323
3.544339458,69941,566,1339
3.547839534,69911,568,1339
3.551377528,69883,582,1336
3.554888194,69841,594,1352
3.558394663,69807,604,1355
3.561929886,69768,604,1372
3.565443925,69741,606,1375
3.568992593,69709,622,1375
3.572500921,69683,643,1364
3.576105252,69652,641,1373
3.579613692,69619,655,1375
3.583128265,69583,662,1387
3.586637063,69541,672,1394
3.590153089,69499,684,1403
3.59372723,69460,697,1401
3.597316953,69422,707,1410
3.600826501,69380,716,1421
3.604355544,69340,730,1421
3.607865767,69301,741,1427
3.611471486,69270,758,1412
