Time,?c1,Y1(),Y2()
0.689277194225,100000,1023,1159
0.692277875869,100000,1030,1174
0.695278965636,100000,1034,1189
0.698283011977,100000,1025,1187
0.701353169915,100000,1037,1178
0.704365258484,100000,1061,1179
0.707389705648,100000,1049,1169
0.710439891601,100000,1052,1171
0.713470756432,100000,1049,1179
0.716503666644,100000,1074,1162
0.719524274897,100000,1081,1167
0.722530414325,100000,1081,1161
0.725553612704,100000,1085,1164
0.728577656539,100000,1077,1161
0.731582162539,100000,1083,1159
0.734582549175,100000,1064,1170
0.737607073927,100000,1045,1181
0.740611310922,100000,1046,1187
0.743613264984,100000,1060,1191
0.74664535222,100000,1058,1184
0.749645987687,100000,1029,1199
0.752664024526,100000,1020,1192
0.755675990258,100000,998,1187
0.758686891384,100000,993,1191
0.761692127216,100000,984,1190
0.764724944273,100000,979,1191
0.767743100564,100000,994,1182
0.77074927787,100000,1000,1185
0.773763078061,100000,987,1174
0.776768981297,100000,972,1160
0.779807358388,100000,961,1169
0.782876573815,100000,955,1170
0.785876924913,100000,955,1173
0.788915262576,100000,949,1166
0.792098573329,100000,923,1184
0.795108390044,100000,896,1192
0.798129124479,100000,892,1191
0.801131384628,100000,887,1186
0.804136596937,100000,888,1177
0.807138575237,100000,904,1181
0.810179779603,100000,901,1190
0.813179809745,100000,883,1181
0.816224446538,100000,876,1180
0.819235923035,100000,875,1174
0.822265951718,100000,880,1172
0.82529759749,100000,868,1154
0.828301549946,100000,867,1151
0.831306825901,100000,851,1160
0.834310278626,100000,822,1164
0.837341139856,100000,823,1150
0.840342524249,100000,803,1162
0.843355564376,100000,792,1161
0.846364926107,100000,795,1146
0.849389776631,100000,796,1132
0.852410892904,100000,789,1132
0.855413555644,100000,788,1127
0.858441892297,100000,779,1121
0.861453060463,100000,759,1128
0.864491969211,100000,753,1125
0.867595845551,100000,765,1111
0.870631595481,100000,768,1102
0.873638913092,100000,781,1089
0.876640800462,100000,787,1080
0.879645698056,100000,791,1082
0.882669134158,100000,789,1077
0.885694326328,100000,785,1077
0.88874287261,100000,788,1061
0.891759561289,100000,803,1049
0.894879207069,100000,806,1047
0.897902735938,100000,800,1048
0.90090295335,100000,808,1034
0.903917322483,100000,801,1029
0.906922859708,100000,802,1025
0.909929472529,100000,786,1030
0.912935808584,100000,768,1030
0.915969021804,100000,763,1027
0.919001537808,100000,775,1019
0.922046649044,100000,777,1017
0.925074947124,100000,785,1013
0.928110988551,100000,775,1012
0.931124276545,100000,749,1025
0.934240300648,100000,752,1016
0.937244875636,100000,745,1006
0.940253410512,100000,757,989
0.943264299521,100000,737,982
0.946264881365,100000,723,980
0.949318901159,100000,715,966
0.952345397752,100000,705,949
0.955352625978,100000,711,949
0.958360627128,100000,710,942
0.961429316523,100000,715,929
0.964439363108,100000,717,914
0.96744933403,100000,719,907
0.97048318502,100000,728,900
0.973488006692,100000,731,882
0.976537111284,100000,730,873
0.979591110458,100000,747,861
0.982594318868,100000,756,854
0.985602591298,100000,764,838
0.988613532135,100000,778,828
0.991697540147,100000,778,823
0.99469911825,100000,776,809
0.997712491801,100000,774,794
1.00074596002,100000,780,787
1.00376581203,100000,785,774
1.00681335798,100000,783,779
1.00984177232,100000,782,772
1.01285594174,100000,778,763
1.01589654184,100000,801,748
1.01889872305,100000,799,750
1.02198680145,100000,810,755
1.02504063129,100000,815,743
1.02806890265,100000,820,751
1.03112443233,100000,815,744
1.03415262287,100000,818,745
1.03718293545,100000,817,748
1.04020111304,100000,814,738
1.04321072087,100000,825,728
1.04626810609,100000,834,732
1.04928432554,100000,844,734
1.05229980956,100000,861,730
1.05530659682,100000,878,738
1.0583116003,100000,872,733
1.06139048424,100000,880,731
1.06440366575,100000,889,730
1.06743667348,100000,892,727
1.07045405095,100000,895,722
1.07349475774,100000,890,707
1.07650116972,100000,883,695
1.07951369885,100000,911,693
1.08254575764,100000,939,683
1.08559299907,100000,959,672
1.08859686531,100000,971,667
1.09159960047,100000,972,665
1.0946165161,100000,991,667
1.09763224349,100000,1008,665
1.10063307923,100000,1036,667
1.10364100303,100000,1051,661
1.10665026759,100000,1068,661
1.10965377708,100000,1087,660
1.11269255521,100000,1094,657
1.11570754248,100000,1109,660
1.11871507126,100000,1125,661
1.12175748139,100000,1142,665
1.12476353487,100000,1161,668
1.12777218336,100000,1160,670
1.13081238206,100000,1165,676
1.13384692505,100000,1183,666
1.13687590629,100000,1166,663
1.13989664689,100000,1189,662
1.14289704867,100000,1215,671
1.14593851692,100000,1228,664
1.1489671803,100000,1230,661
1.15197127013,100000,1245,673
1.15497584878,100000,1233,685
1.15799562563,100000,1260,691
1.16099684323,100000,1283,701
1.16399889938,100000,1295,702
1.16700430546,100000,1309,720
1.17001137461,100000,1313,714
1.17303407263,100000,1316,716
1.17605999179,100000,1340,717
1.17906294621,100000,1353,728
1.1820684731,100000,1366,735
1.18508704335,100000,1380,737
1.18809409125,100000,1384,748
1.19110007083,100000,1381,764
1.1941115657,100000,1381,776
1.19711225638,100000,1389,784
1.20011679383,100000,1426,789
1.20313285716,100000,1403,804
1.20616249597,100000,1408,812
1.20918564983,100000,1401,823
1.2121856932,100000,1392,829
1.2152495194,100000,1384,859
1.21830485099,100000,1373,860
1.22130793856,100000,1361,869
1.2243224028,100000,1350,880
1.22732375727,100000,1348,894
1.23032686267,100000,1353,908
1.23335344572,100000,1370,902
1.23637061466,100000,1381,901
1.23937104782,100000,1372,902
1.24237436649,100000,1362,901
1.24538467939,100000,1345,918
1.24838767216,100000,1343,932
1.25140958984,100000,1371,936
1.25442358503,100000,1356,954
1.25743845651,100000,1370,962
1.26045455371,100000,1369,973
1.26349902416,100000,1375,988
1.26649976198,100000,1370,1002
1.26951204996,100000,1363,1022
1.27253804631,100000,1366,1033
1.27555620666,100000,1369,1030
1.27857385039,100000,1365,1045
1.28157844002,100000,1376,1047
1.28457949313,100000,1391,1050
1.28758487594,100000,1408,1056
1.29058850636,100000,1419,1054
1.29359012226,100000,1421,1076
1.29659049019,100000,1429,1088
1.29959332327,100000,1438,1097
1.30260114502,100000,1435,1102
1.3056262146,100000,1446,1114
1.30863770213,100000,1453,1120
1.31165163797,100000,1438,1134
1.31465403584,100000,1414,1147
1.31765649561,100000,1414,1150
1.32067016914,100000,1427,1142
1.32367172789,100000,1408,1164
1.32671332009,100000,1398,1182
1.32972710616,100000,1371,1198
1.33275903271,100000,1385,1204
1.33576594207,100000,1371,1231
1.33877284108,100000,1350,1237
1.34178830978,100000,1342,1262
1.34479634432,100000,1346,1280
1.34780401174,100000,1332,1300
1.35082987307,100000,1328,1308
1.35383071464,100000,1311,1328
1.35683233362,100000,1294,1343
1.3598358103,100000,1280,1361
1.36283978375,100000,1262,1353
1.36585269689,100000,1253,1344
1.36889000521,100000,1210,1357
1.37189792059,100000,1193,1370
1.37492507077,100000,1180,1375
1.37795314901,100000,1173,1384
1.38097432059,100000,1158,1387
1.38397538568,100000,1136,1415
1.38700418045,100000,1132,1408
1.39001334257,100000,1119,1414
1.39304610719,100000,1092,1419
1.39604835236,100000,1095,1415
1.39906973036,100000,1072,1406
1.40210248657,100000,1050,1398
1.40518290682,100000,1011,1412
1.40820935071,100000,1001,1404
1.41122642919,100000,987,1404
1.41424068115,100000,974,1407
1.41728308507,100000,980,1405
1.42032007195,100000,988,1413
1.42334267603,100000,973,1408
1.42634850593,100000,966,1396
1.42935026456,100000,943,1403
1.43235173981,100000,928,1409
1.43536171022,100000,912,1408
1.43838018187,100000,918,1391
1.44138206342,100000,897,1388
1.44440187726,100000,897,1391
1.44743077771,100000,887,1375
1.45050151255,100000,887,1378
1.45350369351,100000,863,1386
1.45650457573,100000,853,1385
1.45951250392,100000,835,1365
1.46253230401,100000,826,1354
1.46557412767,100000,813,1340
1.46857903518,100000,808,1324
1.47158775063,100000,796,1315
1.47466542411,100000,800,1305
1.47767870825,100000,787,1300
1.48071918864,100000,779,1283
1.48373260359,100000,768,1281
1.48677902787,100000,773,1262
1.48978424238,100000,768,1261
1.49280658688,100000,778,1249
1.4958534027,100000,779,1241
1.49886407632,100000,763,1245
1.50186494078,100000,767,1223
1.50490691026,100000,757,1224
1.50790957792,100000,738,1218
1.51092551218,100000,740,1213
1.51393981911,100000,748,1196
1.51696523514,100000,751,1183
1.51997981292,100000,742,1181
1.52298201785,100000,736,1169
1.52600609066,100000,726,1164
1.52902472279,100000,721,1158
1.53203249422,100000,716,1148
1.53505324325,100000,714,1127
1.53809780217,100000,702,1119
1.54112996777,100000,699,1112
1.54415155379,100000,689,1110
1.54716423142,100000,672,1103
1.55017308047,100000,664,1094
1.55322780143,100000,670,1083
1.55622976863,100000,681,1076
1.55925628658,100000,687,1063
1.56230085136,100000,692,1062
1.56530653533,100000,687,1063
1.56831918943,100000,689,1058
1.57138647221,100000,683,1066
1.57441526392,100000,678,1061
1.5774476875,100000,696,1045
1.58046693762,100000,695,1038
1.58348269695,100000,691,1033
1.58648340369,100000,690,1027
1.58951051693,100000,694,1023
1.59254174166,100000,690,1011
1.59557179523,100000,682,1006
1.59858652431,100000,694,992
1.60165697374,100000,696,996
1.60466381577,100000,701,981
1.60766513233,100000,693,977
1.61068063608,100000,721,966
1.61372889828,100000,722,946
1.61677897516,100000,724,949
1.61979150968,100000,732,931
1.62280365397,100000,729,939
1.62582746838,100000,726,937
1.62885762997,100000,723,930
1.63186904372,100000,719,923
1.63487152469,100000,722,906
1.6378724034,100000,724,907
1.64091450519,100000,735,893
1.64396419826,100000,737,891
1.64698226539,100000,735,881
1.65000749498,100000,735,881
1.6530089259,100000,747,873
1.65601331602,100000,771,869
1.65903645142,100000,767,865
1.66205392146,100000,767,859
1.66506676649,100000,773,848
1.6680962382,100000,769,842
1.67116569611,100000,768,840
1.67421895033,100000,777,838
1.67722416413,100000,778,834
1.68022791166,100000,781,838
1.68323264684,100000,785,836
1.68628887117,100000,801,827
1.68929168275,100000,800,817
1.69230646256,100000,803,812
1.69530988201,100000,806,807
1.69834452246,100000,830,789
1.7013732645,100000,840,781
1.70441479169,100000,840,780
1.7074265273,100000,850,782
1.71043401404,100000,872,774
1.71349082964,100000,894,764
1.71649708662,100000,915,751
1.71952086401,100000,925,755
1.72254235314,100000,941,752
1.72556662103,100000,961,753
1.7285769348,100000,966,754
1.73165209667,100000,971,753
1.73466743391,100000,971,755
1.73767354653,100000,972,758
1.74069165577,100000,968,763
1.74373782159,100000,988,759
1.74677919494,100000,988,750
1.74980839755,100000,1000,739
1.75286638001,100000,1017,738
1.75587910384,100000,1040,743
1.75889142142,100000,1017,755
1.76189893606,100000,1035,757
1.76490575849,100000,1044,762
1.76795444319,100000,1060,765
1.7709610092,100000,1089,760
1.77397801304,100000,1094,770
1.77700559432,100000,1102,791
1.78003764115,100000,1099,793
1.7830685605,100000,1092,800
1.78611711087,100000,1088,797
1.78912852965,100000,1098,810
1.79213440063,100000,1095,802
1.79515082141,100000,1092,810
1.79815090718,100000,1090,822
1.80118875154,100000,1109,825
1.80419616162,100000,1124,825
1.80724214053,100000,1134,822
1.81024488156,100000,1137,815
1.81324925402,100000,1123,828
1.81628012121,100000,1136,823
1.81931145847,100000,1119,826
1.82231846628,100000,1096,827
1.82534365874,100000,1099,824
1.82834524632,100000,1108,819
1.83135021256,100000,1117,831
1.83435415958,100000,1118,827
1.83741908586,100000,1135,834
1.84043031892,100000,1143,839
1.84344431718,100000,1145,845
1.84644916611,100000,1139,844
1.84948811864,100000,1142,837
1.85254824279,100000,1166,826
1.8555807595,100000,1152,831
1.85858640413,100000,1154,834
1.86158886959,100000,1160,841
1.86460603451,100000,1174,852
1.86762540999,100000,1177,859
1.87065533846,100000,1177,858
1.87365675548,100000,1204,862
1.87665947347,100000,1200,866
1.87967986987,100000,1181,861
1.88270638045,100000,1196,861
1.8857160821,100000,1193,867
1.88874264806,100000,1177,871
1.89175775556,100000,1195,872
1.89480226611,100000,1187,879
1.89780349622,100000,1189,881
1.90083257866,100000,1195,887
1.90386507815,100000,1183,897
1.90686679683,100000,1187,907
1.9098879852,100000,1192,904
1.91291386669,100000,1186,911
1.91592020433,100000,1190,921
1.91892102338,100000,1192,918
1.92197196559,100000,1204,916
1.92497426975,100000,1194,924
1.92800359298,100000,1181,931
1.93100433275,100000,1195,930
1.93401623279,100000,1196,934
1.93701994835,100000,1197,957
1.94005661737,100000,1191,963
1.94306352344,100000,1181,975
1.94610971845,100000,1187,989
1.94912054597,100000,1203,977
1.9521343534,100000,1185,985
1.95513455014,100000,1178,1005
1.95813757654,100000,1166,1021
1.96114203622,100000,1166,1032
1.96418761415,100000,1148,1039
1.96718999459,100000,1163,1044
1.97019172369,100000,1154,1036
1.9731937802,100000,1169,1058
1.97622219324,100000,1177,1050
1.97924089013,100000,1176,1050
1.98224608077,100000,1181,1052
1.98525168787,100000,1186,1058
1.98830459882,100000,1201,1066
1.99133569347,100000,1210,1063
1.99434703427,100000,1199,1076
1.99735598005,100000,1174,1096
2.0003608447,100000,1181,1110
2.00342842482,100000,1177,1122
2.00643699607,100000,1176,1129
2.00945420647,100000,1187,1129
2.01247575964,100000,1193,1139
2.01548234517,100000,1183,1131
2.01848386738,100000,1166,1131
2.02150024,100000,1180,1137
2.02451247667,100000,1186,1139
2.02754555557,100000,1190,1132
2.03055602968,100000,1183,1139
2.03356395909,100000,1197,1148
2.03658829081,100000,1186,1154
2.03959012866,100000,1194,1157
2.04259919651,100000,1208,1168
2.04561476561,100000,1204,1179
2.04862646474,100000,1205,1182
2.05162876314,100000,1200,1185
2.05469221462,100000,1189,1190
2.05771941352,100000,1185,1202
2.06076197425,100000,1177,1212
2.06378810445,100000,1172,1211
2.06681557603,100000,1178,1199
2.06982068691,100000,1168,1208
2.07282731549,100000,1142,1201
2.07583157513,100000,1143,1218
2.07883205135,100000,1140,1240
2.08188561385,100000,1133,1244
2.08488950444,100000,1105,1256
2.08788977595,100000,1073,1268
2.0908948785,100000,1053,1284
2.0938999932,100000,1067,1283
2.0969019149,100000,1035,1287
2.10002182374,100000,1042,1299
2.1030420294,100000,1039,1300
2.10606738446,100000,1043,1285
2.1090801705,100000,1025,1288
2.11209443686,100000,1004,1290
2.11509908949,100000,985,1286
2.11814229435,100000,976,1287
2.12116759018,100000,950,1286
2.12418254314,100000,934,1269
2.12723328927,100000,937,1281
2.13023923283,100000,929,1273
2.13324080502,100000,929,1277
2.13624278955,100000,886,1276
2.13925123259,100000,870,1283
2.14228552852,100000,849,1271
2.14530105842,100000,848,1268
2.14832146042,100000,862,1265
2.15134755115,100000,859,1265
2.15438054949,100000,833,1259
2.15741212484,100000,813,1246
2.16049001839,100000,817,1244
2.16355184485,100000,788,1246
2.16656907552,100000,783,1241
2.16957889391,100000,770,1236
2.17261116857,100000,754,1227
2.1756245905,100000,752,1214
2.17865124384,100000,751,1203
2.18171139496,100000,729,1198
2.18475798188,100000,726,1193
2.18776255559,100000,725,1172
2.19077210353,100000,724,1166
2.19377347432,100000,732,1163
2.19685140401,100000,726,1149
2.199888326,100000,719,1142
2.20292351511,100000,707,1132
2.20592579162,100000,699,1118
2.20892727797,100000,706,1102
2.21200043483,100000,712,1081
2.21501341063,100000,700,1078
2.21808029432,100000,693,1063
