Time,!c2,!c1,?c1
0.,997,1000,99967
0.003015478773,996,987,99945
0.00604024436794,1013,983,99904
0.00904159664327,1016,993,99865
0.0120990162582,1019,994,99830
0.0151004600258,1022,1007,99784
0.0181335616109,1019,1015,99749
0.0211524654949,1023,1024,99712
0.0242057672968,1020,1025,99679
0.0272857244529,1032,1018,99642
0.030348581989,1019,1026,99604
0.0333534258097,1022,1024,99573
0.0364411694392,1020,1027,99538
0.0395650289093,1017,1030,99500
0.0426160336643,1033,1028,99466
0.0456457160256,1038,1024,99430
0.0487539016036,1041,1020,99397
0.051780623021,1031,1037,99354
0.0548160831227,1027,1045,99317
0.0578567458165,1026,1043,99288
0.0608607238281,1030,1036,99261
0.0640166706048,1029,1048,99225
0.0670379509882,1040,1034,99199
0.0700743198664,1033,1029,99173
0.0731099609787,1047,1009,99155
0.0761439499733,1037,1010,99130
0.0791923706384,1048,1013,99097
0.0822265639744,1053,1005,99074
0.0852941457846,1043,1017,99042
0.0883455436879,1053,1006,99012
0.0913565860679,1055,992,98990
0.0943892652162,1049,999,98954
0.0974072995669,1053,985,98933
0.100408647046,1064,977,98904
0.103425761534,1071,969,98875
0.106464814957,1080,961,98849
0.109498196005,1077,966,98817
0.112511355528,1073,952,98796
0.115602451528,1084,949,98762
0.118670229668,1076,934,98745
0.121671920938,1084,922,98725
0.124677395974,1083,931,98686
0.127681925176,1071,930,98660
0.130698476974,1065,930,98632
0.133732601961,1060,935,98596
0.136793699695,1050,939,98570
0.139812166548,1046,943,98539
0.142848529969,1043,947,98505
0.14589172462,1050,947,98469
0.148900431452,1036,954,98440
0.151915244724,1029,957,98405
0.154939789437,1017,964,98379
0.157992881964,1000,984,98336
0.161017616311,997,983,98308
0.164047681782,1000,980,98279
0.16705394387,1010,971,98254
0.170077666274,1024,968,98218
0.17307782595,1005,979,98191
0.17610452409,1004,971,98166
0.179110884679,1003,974,98131
0.18214480098,1002,973,98103
0.185224560303,999,978,98068
0.188227379853,1000,975,98037
0.191264168019,997,976,98007
0.194318460994,997,974,97975
0.197320927388,994,976,97942
0.200327253508,990,978,97912
0.203423176648,996,979,97881
0.206455493604,996,978,97857
0.209456786402,992,978,97830
0.212505213055,1004,970,97795
0.215540069044,999,970,97768
0.218554472077,995,978,97738
0.221567052338,995,980,97710
0.224591878366,996,992,97672
0.227603824595,1010,995,97636
0.230698703766,1012,988,97604
0.233714392799,1006,989,97573
0.236728240253,1003,990,97547
0.2397642368,995,999,97515
0.242810079576,983,1011,97480
0.245828891661,981,1013,97451
0.248896495222,977,1013,97424
0.251927712378,980,999,97402
0.254933879821,989,997,97370
0.257942071021,978,988,97355
0.260951678009,977,987,97328
0.263963868164,994,977,97301
0.266967491387,1000,957,97281
0.269984514897,1006,956,97246
0.272992165577,1009,956,97212
0.27600592514,1006,956,97187
0.279009801334,1011,936,97170
0.282018605408,1004,945,97133
0.285077475301,1005,948,97100
0.288090987025,1008,947,97073
0.291111625761,1014,946,97046
0.294121428554,1013,945,97019
0.297150873373,996,946,96996
0.300224858824,985,952,96966
0.303236366828,984,944,96942
0.306243279881,980,944,96918
0.30930771109,971,943,96891
0.312314353951,976,934,96862
0.315326850464,964,924,96845
0.318330986232,960,916,96821
0.321363907682,962,907,96799
0.324366738037,948,918,96764
0.327469490128,945,922,96727
0.330489787121,942,927,96698
0.333542998419,942,934,96667
0.336559937383,936,946,96637
0.339673501057,931,957,96602
0.34267478023,930,960,96574
0.345700522614,939,950,96547
0.348705619755,931,964,96520
0.351739448831,921,966,96492
0.354743221052,916,968,96460
0.357794196578,908,978,96433
0.360877481222,904,984,96406
0.363882687977,914,982,96374
0.366979375381,907,991,96341
0.369994041817,901,994,96308
0.373012370904,894,990,96281
0.376030685676,889,1005,96240
0.379074566561,896,1006,96207
0.382122195342,904,1013,96168
0.385138323931,910,1008,96145
0.388161259593,912,1018,96109
0.391170558894,913,1026,96073
0.394202004074,918,1032,96038
0.397215065884,920,1028,96006
0.400218379963,927,1025,95977
0.403232972688,944,1007,95952
0.406254521727,942,1013,95919
0.409274961634,939,1007,95893
0.412279625006,931,1014,95865
0.415283397617,929,1016,95838
0.418323019666,928,1022,95805
0.42137973216,939,1012,95778
0.42438938342,945,1002,95757
0.427401256286,946,1003,95728
0.430474568845,951,991,95707
0.433514254511,959,984,95679
0.436520617705,962,974,95662
0.439553221357,961,968,95633
0.442558022787,973,956,95604
0.44557817746,980,956,95574
0.448624888624,978,950,95550
0.451647002274,979,957,95522
0.454712114143,987,949,95493
0.457793205163,983,954,95461
0.460834378313,984,951,95436
0.463846177447,992,951,95401
0.466852331611,1002,933,95379
0.469898081183,996,939,95351
0.472941853577,993,938,95325
0.475957795601,994,941,95298
0.478961652207,995,941,95268
0.481964336929,997,936,95244
0.484970016337,995,932,95218
0.487984865158,995,933,95187
0.490994429288,985,940,95154
0.494004376167,990,943,95119
0.497043212083,993,937,95092
0.500074558077,992,932,95063
0.503095858962,988,941,95030
0.50611575542,984,944,94998
0.509168705247,975,946,94970
0.512226610348,970,949,94938
0.515228497095,958,953,94909
0.518252793668,971,933,94892
0.5212971137,961,940,94863
0.524339008414,968,947,94825
0.527406810659,981,929,94809
0.530454943966,982,920,94788
0.533459722511,979,898,94775
0.536631964061,961,906,94741
0.539682752352,950,898,94720
0.542702944074,956,885,94701
0.545763160338,953,871,94687
0.548792451993,939,874,94666
0.551795511273,937,882,94633
0.554829034011,917,883,94611
0.557921146813,931,872,94587
0.560923268641,928,875,94556
0.563924164387,929,880,94523
0.566949343494,920,879,94500
0.56997727623,926,877,94478
0.572990623304,932,874,94449
0.5760087867,930,880,94420
0.579079418789,927,881,94396
0.58210250516,922,875,94380
0.585334522256,916,875,94360
0.588343571352,905,876,94338
0.591381475285,896,884,94307
0.594429734316,902,878,94282
0.597471705654,900,880,94257
0.600547053941,902,880,94230
0.603557400336,900,878,94205
0.60656851089,892,876,94184
0.60959045832,903,881,94153
0.612636250172,894,894,94125
0.615734005512,890,908,94090
0.618813570338,878,908,94069
0.621827900795,874,912,94039
0.624956277916,863,902,94020
0.628168032387,863,907,93991
0.631198798798,850,913,93964
0.63420735077,853,919,93935
0.637253434585,852,914,93911
0.640282483853,842,921,93889
0.643342830201,845,917,93861
0.646423709696,839,925,93837
0.649430812192,833,934,93807
0.652437434208,837,932,93780
0.655439015029,837,934,93754
0.658458692541,839,947,93719
0.661467375541,840,955,93687
0.664546452628,834,957,93664
0.667555311489,824,966,93633
0.67059062971,832,959,93614
0.673615007193,825,967,93590
0.676631397721,829,970,93560
0.679773951719,827,984,93526
0.682774960065,824,991,93492
0.685799440481,817,998,93461
0.688836589316,817,994,93439
0.691845885573,819,1004,93406
0.694887631775,822,1010,93376
0.697932397636,827,1015,93343
0.700980327136,829,1017,93311
0.703986216198,835,1019,93282
0.707024236144,828,1023,93255
0.710036038038,817,1045,93217
0.713076131767,822,1040,93187
0.716095543786,822,1046,93161
0.719122279584,818,1046,93135
0.722168559981,815,1060,93096
0.725199697723,819,1060,93067
0.728202495103,825,1055,93047
0.731220112836,827,1053,93025
0.734235185832,827,1050,92999
0.737251980299,821,1050,92971
0.7402523204,825,1050,92946
0.743269438952,815,1062,92918
0.746284228235,801,1085,92880
0.749295919802,808,1088,92846
0.752319200096,808,1095,92811
0.755330878367,801,1109,92777
0.75845018041,810,1108,92744
0.76151687012,813,1109,92716
0.764535410654,801,1123,92678
0.767536452892,808,1116,92654
0.770580187361,812,1119,92629
0.773595570826,810,1125,92595
0.776677876488,814,1126,92560
0.779692688678,814,1139,92522
0.782761559402,820,1139,92493
0.785836225876,826,1139,92462
0.788879822371,838,1140,92427
0.791885723332,843,1132,92403
0.794886007722,852,1137,92370
0.797886737004,858,1134,92343
0.800950454128,861,1137,92309
0.804003611658,868,1132,92280
0.807021864826,860,1140,92248
0.810028563958,869,1140,92214
0.81306454199,862,1150,92175
0.816095708523,861,1168,92137
0.819108594549,865,1163,92112
0.822151625763,888,1154,92080
0.82517580427,871,1159,92054
0.828218751725,864,1168,92020
0.831237563436,867,1177,91981
0.834268364033,871,1176,91944
0.83728128901,871,1178,91913
0.84032836826,878,1177,91880
0.843332403726,875,1193,91839
0.846345216478,869,1205,91803
0.849367640765,876,1199,91768
0.852392432651,880,1208,91732
0.855412010615,892,1209,91700
0.858461198926,895,1199,91678
0.861479868156,905,1205,91633
0.864540098954,908,1201,91603
0.867560716655,916,1202,91577
0.870593238875,907,1225,91532
0.873613599531,928,1213,91502
0.876633449598,923,1224,91461
0.879636481718,908,1229,91433
0.882663153248,912,1230,91399
0.885663410259,931,1214,91371
0.888902691468,933,1213,91337
0.891959885232,935,1210,91307
0.89504379396,921,1229,91263
0.898068680886,924,1225,91233
0.90110409238,930,1234,91192
0.904189650058,942,1229,91164
0.907198987341,940,1226,91133
0.910212534174,938,1225,91100
0.913268145378,947,1209,91074
0.916289100195,951,1214,91033
0.919379411566,963,1221,90985
0.922381330172,973,1221,90950
0.925384039454,979,1216,90916
0.928404006304,1002,1204,90878
0.931460442428,1011,1206,90837
0.93448244662,1022,1195,90807
0.937554297707,1030,1209,90760
0.94062486937,1036,1206,90731
0.94366695847,1052,1197,90697
0.946684062726,1060,1202,90660
0.949684599715,1054,1198,90629
0.952694858108,1051,1204,90588
0.955725081235,1054,1192,90560
0.958748180124,1059,1183,90526
0.96176483977,1069,1181,90489
0.964805580613,1082,1175,90454
0.967809644743,1085,1175,90417
0.970814485903,1084,1166,90389
0.973830432189,1091,1148,90366
0.976878925958,1103,1141,90334
0.979882871226,1100,1152,90294
0.982900436193,1111,1146,90259
0.985916700653,1102,1146,90225
0.988946767487,1108,1149,90190
0.991953285939,1116,1145,90159
0.994964361984,1140,1124,90130
0.997982446584,1158,1100,90098
1.00101782158,1177,1084,90069
1.00404901676,1195,1051,90049
1.00706420487,1178,1042,90027
1.01006899829,1188,1035,89991
1.01322696545,1188,1025,89967
1.01622734902,1182,1008,89948
1.0192483093,1186,989,89924
1.02230040215,1202,970,89899
1.02531463882,1200,960,89876
1.02835994547,1196,953,89844
1.03137689641,1203,943,89818
1.03438892824,1205,936,89780
1.03739739784,1198,941,89749
1.04042810465,1193,924,89733
1.04342817816,1190,921,89706
1.04646692852,1183,907,89678
1.04952798835,1176,906,89652
1.05256818116,1163,908,89625
1.05557764079,1171,894,89602
1.05857832164,1170,883,89580
1.06158493318,1154,883,89555
1.06459089328,1132,882,89528
1.06761358091,1140,866,89505
1.07062925536,1128,869,89476
1.07365899926,1130,872,89441
1.07666310683,1133,863,89414
1.07967918732,1135,861,89387
1.08268927868,1130,853,89366
1.08571449717,1131,844,89344
1.08873122942,1113,839,89323
1.09178854509,1115,830,89301
1.09479767422,1107,828,89282
1.09781407152,1097,831,89257
1.10084887131,1099,830,89229
1.10385748528,1079,826,89209
1.10701806926,1071,828,89181
1.11005385231,1064,833,89159
1.1131517991,1049,828,89143
1.11626045011,1047,821,89123
1.11927792413,1030,831,89091
1.12242552752,1018,819,89079
1.12551700292,1008,818,89057
1.12861855925,994,814,89037
1.13163803035,981,798,89019
1.13468377595,969,797,89002
1.13769368067,967,777,88989
1.1407038061,960,777,88967
1.14374097984,952,777,88944
1.14684300029,960,766,88926
1.14984911572,966,766,88898
1.15290017007,956,754,88884
1.15594911193,933,760,88863
1.15901275587,923,767,88836
1.16211419394,911,759,88824
1.16522064551,903,766,88794
1.16826269147,886,773,88769
1.17127475068,872,782,88745
1.17433872504,877,781,88722
1.17738339081,867,781,88698
1.18041115783,857,787,88674
1.18354586137,848,787,88653
1.18654619179,850,783,88635
1.18959898019,848,791,88602
1.19261648822,836,789,88585
1.19564386531,837,789,88561
1.19875562484,830,793,88537
1.20177143038,814,796,88517
1.20477318225,811,799,88494
1.20777853372,804,806,88472
1.21078099861,810,801,88450
1.21387067483,799,805,88429
1.21687640556,794,812,88398
1.2199390762,798,807,88379
1.2230454621,798,799,88363
1.22607282466,801,794,88348
1.22907366695,800,795,88326
1.2321318139,802,789,88306
1.23516032576,796,793,88283
1.23816040887,794,790,88266
1.24118014177,799,792,88240
1.24440749329,794,798,88215
1.24741867588,772,811,88195
1.2504330698,761,815,88175
1.25343382621,751,820,88150
1.25647186956,741,829,88124
1.25953623049,730,826,88106
1.26265985286,723,819,88094
1.26579120432,714,829,88068
1.26882620043,703,831,88051
1.27183479729,698,827,88036
1.27489075451,699,834,88014
1.27791491791,694,835,87996
1.28095142421,709,841,87969
1.28399252709,709,842,87947
1.28704722582,705,845,87927
1.29007676208,689,853,87906
1.2931543437,685,852,87892
1.29632561264,683,853,87869
1.29945341037,685,859,87840
1.30247008416,675,871,87815
1.30547636213,674,865,87793
1.30859020519,673,870,87770
1.31161607041,678,881,87740
1.31462437353,674,886,87720
1.31778301256,680,881,87702
1.32088152749,697,876,87679
1.3239448669,687,894,87647
1.3269585521,681,899,87628
1.32999637478,674,907,87607
1.33312305123,676,909,87582
1.33614097054,676,919,87556
1.33916135887,673,935,87530
1.34217741583,680,944,87497
1.34518402012,669,963,87464
1.34831871732,672,968,87439
1.35136568221,679,963,87416
1.35439837433,687,961,87393
1.35744561427,692,977,87353
1.36054885104,698,976,87330
1.3636494696,703,978,87307
1.36666702162,706,983,87275
1.3697091478,691,997,87248
1.37274451135,699,998,87219
1.37577982296,694,1003,87199
1.37884482258,698,1003,87176
1.38188034319,690,1018,87144
1.38492244687,690,1016,87124
1.38800117403,680,1024,87103
1.39104559825,691,1024,87077
1.39409231851,686,1026,87056
1.3971073632,693,1031,87025
1.40028932189,697,1038,86998
1.40338847504,691,1048,86966
1.40639839272,696,1055,86937
1.40944722031,708,1046,86917
1.41245957719,707,1054,86887
1.41547839046,709,1050,86862
1.4185413192,712,1053,86837
1.42160427064,704,1053,86817
1.4246380259,698,1061,86791
1.42764593723,699,1070,86766
1.43065062543,682,1083,86738
1.43368574121,685,1077,86713
1.43669613939,677,1082,86688
1.43970650279,679,1096,86653
1.44284573762,672,1113,86617
1.44584697439,669,1127,86584
1.44885493443,691,1132,86544
1.45204731867,690,1145,86513
1.45506809112,686,1155,86484
1.45819235469,686,1159,86455
1.46121935053,696,1167,86424
1.46424909203,699,1178,86390
1.46728630325,700,1190,86359
1.47028816417,709,1183,86336
1.47330119759,724,1183,86305
1.47632656662,736,1184,86276
1.47936068001,733,1194,86244
1.48240973204,721,1213,86203
1.48543125728,724,1211,86176
1.48843800342,737,1214,86140
1.49145790397,748,1212,86112
1.49445867173,750,1213,86081
1.4974622861,741,1216,86058
1.50047740623,763,1209,86028
1.50365591437,774,1208,85996
1.50672711618,771,1226,85963
1.50972913651,785,1219,85934
1.51278308787,796,1216,85907
1.51578315683,788,1221,85883
1.5188043297,782,1235,85850
1.52186155062,803,1220,85824
1.52487345593,818,1222,85793
1.52791816227,832,1223,85758
1.53092129269,851,1227,85718
1.53402346848,859,1225,85683
1.53702397598,864,1221,85650
1.54002438349,874,1221,85618
1.54302784938,894,1202,85592
1.54615259698,902,1203,85563
1.54916747639,917,1204,85532
1.5522040155,943,1192,85499
1.55528449963,954,1194,85464
1.55828614676,947,1200,85434
1.56130502309,962,1196,85402
1.56431044351,964,1190,85374
1.5673150815,975,1179,85342
1.57032740749,976,1160,85323
1.5733880316,976,1173,85282
1.57641676086,972,1177,85249
1.57943717555,990,1156,85221
1.58252762565,984,1151,85196
1.58556857937,984,1153,85160
1.58865198088,995,1143,85132
1.59166347117,997,1144,85093
1.59466678704,1006,1148,85057
1.59767201051,1003,1138,85030
1.60072232513,1007,1136,84996
1.60374228005,996,1144,84962
1.60676676835,995,1132,84936
1.6098268954,991,1131,84909
1.61283261627,987,1129,84880
1.61585234404,996,1116,84857
1.61888348559,1003,1099,84835
1.62193197005,1006,1088,84811
1.62494404977,1017,1096,84773
1.62797202686,1014,1098,84739
1.63100023111,1015,1087,84716
1.63400358641,1016,1085,84686
1.63700877886,1015,1088,84653
1.64005297043,1022,1089,84616
1.64309902534,1015,1078,84598
1.64613053419,1031,1063,84573
1.64915516063,1030,1063,84544
1.65218071588,1030,1053,84517
1.65527703905,1033,1047,84483
1.6583407961,1038,1050,84451
1.66137309707,1029,1050,84423
1.6644641807,1017,1045,84396
1.66746444561,1027,1036,84370
1.6705738225,1028,1026,84349
1.67357610002,1026,1018,84326
1.67659835864,1022,1010,84302
1.67964359812,1020,1006,84276
1.68265830926,1030,995,84245
1.68568013214,1029,993,84211
1.68872504586,1033,986,84180
1.69175074099,1039,983,84152
1.69478059539,1036,975,84127
1.69779387071,1032,962,84104
1.70080456711,1042,952,84077
1.70387599646,1057,937,84051
1.70687922787,1048,947,84014
1.70992032662,1056,946,83980
1.7129238722,1049,943,83952
1.71596871324,1047,955,83915
1.7189812832,1042,939,83898
1.72199204523,1052,925,83870
1.72505913808,1047,910,83851
1.72806362784,1049,905,83827
1.73108848468,1051,884,83808
1.73409313064,1034,884,83790
1.73713295455,1019,882,83773
1.74020422744,1016,867,83757
1.74329625582,1008,860,83737
1.74631800672,1000,852,83719
1.74935600237,1001,847,83698
1.75237234996,985,850,83678
1.75538898794,975,833,83668
1.75840834594,970,823,83652
1.76147564629,952,836,83628
1.76449620006,938,847,83603
1.76749880892,928,843,83585
1.77050856903,922,848,83555
1.77356021213,909,851,83533
1.7766952829,908,843,83518
1.77970246179,903,829,83507
1.78275408564,900,831,83485
1.78577027024,895,833,83461
1.78879714109,892,826,83443
1.79187086518,885,828,83420
1.79490304346,885,833,83395
1.79795139412,878,830,83380
1.80128544246,871,832,83358
1.80428884366,877,823,83342
1.80731711498,877,814,83321
1.81052849706,870,810,83301
1.81357802976,877,813,83279
1.81665905298,882,809,83255
1.8196671404,875,807,83238
1.8226774246,879,801,83219
1.8259092088,880,794,83201
1.82895357303,866,797,83179
1.83196883316,863,793,83163
1.83502328592,857,797,83136
1.8380603358,851,798,83118
1.84113489414,853,799,83095
1.84421971206,840,806,83073
1.84727548626,827,816,83050
1.85032959528,821,815,83031
1.85362419336,821,807,83015
1.85671638849,816,800,83002
1.85973348424,812,802,82981
1.86280406534,798,798,82969
1.86586369995,792,801,82948
1.86893070461,786,801,82927
1.87194705107,777,808,82908
1.87500027691,771,808,82891
1.87800823014,773,798,82876
1.88107245228,761,799,82859
1.88409119214,759,804,82836
1.88717707164,762,803,82818
1.89021234178,753,809,82793
1.89325466161,751,803,82776
1.89631461058,735,808,82761
1.89935393245,727,814,82739
1.90245334289,720,819,82718
1.90545679701,721,824,82697
1.90846614782,709,834,82675
1.91149377118,700,841,82647
1.91458002265,700,844,82626
1.91760015298,698,856,82599
1.92063938148,692,866,82573
1.92364810997,697,872,82539
1.92665316083,688,883,82517
1.92965682851,679,892,82496
1.93273468895,682,898,82468
1.93574519463,687,896,82448
1.93876813721,689,901,82422
1.94179974389,690,896,82406
1.94482949097,702,888,82380
1.94786250979,700,891,82358
1.95089313044,710,894,82328
1.95391346828,708,894,82310
1.95691655385,710,894,82289
1.96007689315,705,898,82263
1.96312770609,698,907,82236
1.96621191018,688,909,82209
1.96922268715,682,916,82185
1.97222593742,674,919,82167
1.97532924089,672,920,82146
1.97840376144,672,929,82121
1.98141571004,662,933,82097
1.98443201835,667,927,82082
1.9874821673,664,933,82060
1.99051720255,663,939,82036
1.99355024664,670,952,82004
1.99662982301,660,945,81992
1.99963041244,677,943,81970
2.00270969379,685,958,81935
2.0058986562,679,968,81914
2.00891554776,684,966,81886
2.01193343947,676,976,81868
2.0149544182,678,970,81847
2.0179988976,667,982,81819
2.02101950806,656,1004,81784
2.02405888363,655,1018,81757
2.02714928521,654,1024,81733
2.03020070249,658,1033,81700
2.03320450739,658,1037,81676
2.0363158392,665,1040,81653
2.03931922943,664,1055,81617
2.04234799574,665,1047,81600
2.04543892908,652,1063,81572
2.04847295642,644,1070,81545
2.05157641434,643,1086,81507
2.05462599306,658,1089,81471
2.057681918,661,1086,81453
2.06070134725,661,1093,81424
2.06413929283,660,1101,81394
2.06722853631,669,1099,81367
2.07028091307,681,1095,81345
2.07329986918,680,1112,81308
2.07632126668,685,1110,81286
2.07932148292,692,1105,81266
2.08232256297,705,1096,81244
2.08541168097,707,1097,81214
2.08846828873,707,1110,81177
2.09150453747,705,1110,81154
2.09453992073,701,1112,81130
2.09756713158,703,1109,81110
2.10061513862,700,1114,81082
2.10365078225,696,1133,81046
2.10666617031,698,1135,81021
2.10967375474,705,1140,80992
2.11270432587,717,1142,80956
2.11571890906,730,1137,80931
2.11877429998,734,1137,80910
2.12185936491,738,1143,80880
2.12490790397,742,1143,80850
2.12790843707,739,1150,80820
2.1309396562,746,1161,80784
2.1339519276,744,1158,80764
2.13701721906,748,1164,80732
2.14004101966,744,1169,80702
2.14308052555,740,1168,80674
2.14609410636,743,1176,80640
2.14919760962,748,1178,80611
2.15225534008,743,1188,80579
2.1552566469,751,1174,80557
2.15825987283,756,1181,80521
2.16126732296,751,1187,80491
2.16428438088,763,1169,80472
2.16729501064,777,1163,80439
2.17030583663,774,1167,80411
2.17340241496,774,1168,80385
2.17641984002,781,1173,80357
2.17943044399,786,1175,80330
2.18247251576,782,1172,80300
2.1856109782,796,1168,80271
2.18863673735,808,1150,80255
2.1916921191,819,1150,80222
2.19477373703,821,1155,80195
2.19783643552,822,1145,80170
2.2008417346,838,1133,80145
2.20385743868,840,1136,80115
2.20691055338,857,1131,80082
2.20991696,862,1134,80056
2.21294218873,865,1135,80023
2.21596766542,866,1138,79994
2.21897236182,874,1126,79969
2.22197843381,865,1127,79946
2.22499451104,883,1118,79912
2.22806545004,877,1118,79885
2.2310779658,876,1112,79859
2.23408122412,875,1112,79834
2.23716530035,886,1109,79805
2.24019507602,879,1107,79777
2.24320984948,876,1105,79753
2.24628357199,885,1102,79730
2.24934978475,879,1102,79701
2.25235196428,884,1091,79680
2.25536678159,886,1082,79662
2.25837258472,888,1081,79635
2.26144734543,889,1088,79594
2.26449169527,897,1064,79579
2.26752223323,876,1070,79554
2.27053802043,870,1057,79536
2.27354414828,878,1055,79508
2.27654848718,876,1044,79488
2.27976516275,863,1051,79462
2.28277455449,852,1048,79444
2.28579827687,860,1044,79416
2.28879902235,859,1040,79394
2.29191047535,865,1022,79378
2.29491906833,855,1028,79351
2.29792717823,856,1025,79324
2.30093252536,869,1011,79306
2.30395703379,858,1016,79280
2.30695943946,852,1009,79263
2.30997798572,853,1003,79238
2.31299609404,851,1003,79215
2.31599745843,854,993,79195
2.3190068843,854,989,79170
2.32201058224,833,999,79143
2.32501196334,835,992,79119
2.32801899087,828,984,79102
2.33114818948,848,962,79087
2.33425250227,843,959,79065
2.33732643288,843,952,79049
2.34041938234,839,949,79028
2.34342831023,846,944,79001
2.34646960633,842,939,78976
2.34947646539,840,940,78952
2.35254507432,838,943,78922
2.35555569868,840,928,78908
2.35855846413,840,926,78882
2.36163657552,838,918,78862
2.36463994545,844,914,78837
2.36771623442,844,908,78820
2.37078048526,835,907,78801
2.37381528914,843,904,78779
2.37686339388,835,913,78754
2.37987982639,835,919,78727
2.3828940641,828,917,78705
2.38593009665,818,919,78686
2.38897469573,827,901,78674
2.39212207442,819,906,78651
2.39520976445,822,904,78626
2.39823180718,819,907,78602
2.40137164298,821,910,78577
2.40438053972,829,905,78554
2.40742752439,831,898,78533
2.41059519798,829,899,78519
2.41361601872,827,886,78506
2.4166669851,815,890,78481
2.41967306628,809,888,78467
2.42278033437,817,889,78442
2.42596435409,816,882,78425
2.42897948866,805,884,78408
2.43198329989,812,878,78384
2.43498695864,805,869,78370
2.43801264296,797,864,78355
2.44102314413,786,868,78338
2.44404055913,769,878,78313
2.44706639897,765,878,78293
2.45009295844,761,886,78270
2.45313680058,748,899,78240
2.45615018795,736,912,78214
2.45915297613,733,910,78197
2.46217266729,741,915,78175
2.46520423079,747,915,78153
2.46824763549,736,921,78129
2.47130560545,740,925,78101
2.47432511818,724,931,78077
2.47733226186,738,919,78063
2.48033579465,738,910,78043
2.48336131008,738,920,78015
2.48656563668,737,937,77981
2.48963016633,729,942,77954
2.49269949828,735,935,77939
2.49571800647,738,931,77922
2.49876104896,733,931,77899
2.50178327016,734,934,77877
2.50482983085,735,935,77851
2.5079356863,739,941,77828
2.51095884329,736,944,77804
2.51401760571,732,945,77776
2.51704866457,731,951,77751
2.52007361515,733,950,77730
2.52317041543,737,941,77711
2.52621315427,742,946,77689
2.52922137857,749,943,77666
2.53223061902,752,938,77647
2.5352440205,762,935,77622
2.53828302653,769,932,77602
2.5412840139,758,930,77589
2.54429739186,749,935,77566
2.54734710037,749,931,77548
2.55057568689,742,935,77527
2.55361813878,748,931,77505
2.55667295159,756,931,77482
2.55976118401,762,930,77462
2.56276833926,763,924,77449
2.56577116282,758,930,77420
2.56887005138,761,929,77400
2.57217214806,773,921,77381
2.57522016693,781,918,77362
2.57824542308,772,915,77340
2.58129558216,763,917,77318
2.58434434394,760,931,77290
2.58741639092,758,936,77262
2.59047690217,748,933,77243
2.59347750497,742,941,77218
2.59648779334,731,964,77185
2.5994897574,718,967,77161
2.60258488052,724,959,77141
2.60562695538,723,958,77121
2.60863133309,716,973,77091
2.61168531083,714,976,77069
2.6147736495,708,973,77051
2.61777846293,705,973,77024
2.62078239839,709,981,76996
2.62383433907,706,987,76974
2.62691345125,706,983,76952
2.62994846185,694,988,76932
2.63295883596,692,997,76907
2.63610596634,690,1004,76877
2.6393394582,701,998,76856
2.64237623103,705,1005,76830
2.64546616054,698,1018,76803
2.64847023159,699,1020,76776
2.65150686429,700,1030,76745
2.65460442887,692,1034,76724
2.65763089856,682,1056,76685
2.66072907478,671,1064,76663
2.66375772583,676,1066,76639
2.66681944569,687,1070,76609
2.66983963542,675,1070,76580
2.67284012934,679,1062,76558
2.67586308504,682,1060,76532
2.67887786664,689,1050,76510
2.68195845782,680,1059,76484
2.68501658202,686,1064,76452
2.68804666364,683,1067,76430
2.69111327055,698,1063,76403
2.69412344294,711,1070,76369
2.697137573,716,1064,76350
2.7001618295,710,1049,76340
2.70329228657,703,1057,76312
2.70630661249,705,1057,76292
2.70941531332,703,1066,76263
2.71241713177,701,1069,76239
2.71543084635,697,1068,76218
2.7184485195,704,1066,76195
2.72146153761,702,1070,76170
2.72453122026,698,1072,76149
2.72769219581,696,1080,76119
2.73070535052,704,1077,76096
2.73374987802,689,1076,76075
2.73678032495,696,1075,76053
2.73984163059,699,1085,76023
2.7429240398,693,1096,75996
2.745944353,696,1101,75971
2.74895467064,691,1107,75948
2.75207076589,702,1095,75932
2.75515366515,697,1104,75903
2.75816039103,707,1103,75876
2.76117331189,713,1096,75860
2.76429390779,710,1102,75834
2.76730861603,704,1099,75818
2.77044697586,710,1107,75785
2.77347557814,721,1097,75767
2.77649829377,727,1097,75739
2.77954211979,723,1113,75702
2.78254511182,725,1117,75680
2.78557582648,741,1113,75648
2.78861182327,743,1117,75621
2.79164555579,743,1124,75588
2.79479145413,754,1116,75566
2.79783443031,740,1132,75540
2.80086510641,742,1145,75507
2.80391195348,743,1140,75487
2.80696380275,733,1146,75462
2.80996794064,738,1146,75436
2.81308928244,743,1141,75414
2.8161488979,732,1146,75389
2.81916790552,729,1152,75362
2.82225481529,736,1147,75342
2.82528645101,747,1151,75311
2.82830258408,750,1164,75272
2.83133092628,759,1155,75253
2.83433122173,759,1160,75223
2.83739574912,765,1156,75197
2.84048563712,766,1165,75166
2.84351256881,776,1167,75135
2.84667786427,778,1184,75093
2.84968355385,786,1183,75064
2.85271060519,795,1189,75030
2.85575742708,803,1177,75015
2.85880340165,791,1195,74980
2.86183114886,801,1183,74959
2.86486130226,800,1179,74933
2.86787384709,807,1181,74903
2.8708793244,827,1173,74866
2.87402459773,837,1170,74838
2.87708875414,836,1161,74817
2.88009716322,848,1159,74788
2.88310473662,846,1156,74764
2.88611315962,855,1150,74745
2.88919104431,859,1139,74719
2.89222519541,872,1128,74695
