Time,?c3,Y1(),Y2(),Y3()
0.,99972,493,997,1998
0.000603167977608,99942,494,999,1999
0.0012067762237,99910,494,1003,1997
0.00181000949126,99874,494,1000,1998
0.00241042106484,99849,491,1013,1984
0.00301285711288,99822,491,1014,1983
0.00362485886868,99786,497,1009,1990
0.00422743699183,99758,494,1015,1985
0.0048289153766,99743,473,1009,1972
0.00543043264359,99701,489,1018,1981
0.0060360760368,99663,497,1030,1981
0.00664204891323,99627,504,1030,1990
0.00724941234158,99600,489,1014,1995
0.00785103991903,99563,497,1015,2004
0.0084579184119,99540,487,1014,1989
0.00905905153459,99505,496,1014,1998
0.00965994614897,99471,500,1013,2001
0.0102615069839,99432,506,1008,2016
0.0108718228305,99400,516,1009,2021
0.0114802802147,99368,512,1006,2014
0.0120827003605,99338,517,1004,2023
0.0126844975474,99306,522,1010,2022
0.0132957688724,99275,508,999,2019
0.0138999352071,99233,521,1005,2026
0.0145108592726,99206,515,1005,2018
0.0151337270652,99172,504,990,2024
0.0157341079184,99127,510,976,2048
0.0163484891191,99098,495,973,2032
0.0169488449598,99065,502,987,2023
0.0175543176587,99035,497,986,2025
0.018154800076,99007,497,993,2016
0.0187616612395,98974,492,999,2007
0.0193658068733,98951,480,1000,1998
0.019973481724,98927,476,1005,1983
0.0205824989063,98904,467,1005,1974
0.0211873669699,98882,459,1003,1966
0.0217936649618,98846,465,1003,1974
0.0223975069153,98811,469,1008,1973
0.0230129521272,98785,455,999,1968
0.0236195565445,98761,455,1004,1963
0.024220434815,98740,448,1012,1950
0.024826907499,98712,441,1008,1943
0.0254389037638,98683,436,1014,1934
0.0260542653448,98652,428,1013,1931
0.0266591165984,98626,419,1003,1936
0.0272692655946,98609,408,997,1927
0.027869685396,98587,409,1007,1916
0.0284850977517,98562,402,1009,1907
0.0291064724297,98538,397,1014,1899
0.0297169533052,98508,402,1018,1900
0.0303214451875,98477,402,1018,1900
0.0309224516575,98459,378,1015,1881
0.0315235169277,98440,376,1015,1877
0.0321258513698,98416,377,1023,1870
0.0327420423723,98392,372,1023,1863
0.0333440932994,98367,373,1017,1870
0.033950879941,98341,374,1028,1862
0.0345552444806,98314,376,1027,1865
0.0351615248571,98290,378,1029,1861
0.0357617830059,98271,367,1032,1849
0.036373616583,98252,366,1030,1846
0.0370074045408,98239,357,1030,1837
0.0376376659929,98213,360,1033,1837
0.0382391942097,98196,351,1043,1816
0.0388654134764,98173,357,1055,1810
0.0394788586685,98156,357,1077,1786
0.0400791251968,98137,357,1082,1781
0.0406858611572,98120,351,1080,1775
0.041291270218,98095,362,1091,1773
0.0418956758038,98078,353,1093,1762
0.0425034175739,98057,356,1105,1753
0.0431042823928,98039,358,1109,1747
0.0437077447781,98015,356,1111,1741
0.0443293953161,97996,346,1094,1746
0.0449310995371,97976,353,1100,1743
0.0455380809641,97952,354,1092,1752
0.0461451761736,97929,350,1093,1743
0.0467505377376,97898,360,1100,1742
0.047352701196,97876,360,1103,1735
0.0479583964677,97852,363,1117,1722
0.0485590342496,97830,360,1118,1718
0.0491736813811,97809,357,1121,1712
0.0497861914552,97787,348,1111,1713
0.0504245843938,97769,346,1122,1696
0.0510258267659,97750,340,1126,1684
0.0516347384467,97725,332,1123,1679
0.0522611718016,97707,338,1128,1676
0.0528617052597,97680,353,1137,1678
0.0534675916121,97664,345,1144,1663
0.0540705824424,97647,334,1143,1655
0.0546769661284,97618,334,1139,1659
0.0552814567392,97592,335,1138,1661
0.0558868713385,97569,345,1153,1654
0.0564907319549,97545,345,1157,1650
0.0570986676416,97532,330,1154,1636
0.0577105967481,97504,328,1152,1642
0.0583175926855,97486,327,1159,1632
0.0589199764494,97464,328,1161,1631
0.0595335759266,97446,320,1155,1629
0.0601411630804,97420,328,1157,1631
0.0607432344754,97398,322,1156,1624
0.0613504553921,97375,322,1152,1624
0.0619580966393,97356,320,1156,1614
0.0625600805129,97332,319,1164,1607
0.063177082161,97311,327,1177,1598
0.0637799190444,97294,326,1184,1590
0.064383812463,97276,320,1183,1581
0.0649945093906,97248,323,1180,1585
0.0655955249109,97235,309,1183,1570
0.0662135786234,97218,304,1194,1548
0.0668201554308,97195,310,1200,1542
0.0674294088301,97184,299,1203,1528
0.068032288527,97172,275,1194,1513
0.0686482075617,97153,280,1201,1507
0.0692487771309,97143,271,1197,1500
0.0698501570612,97124,272,1203,1493
0.0704710579676,97108,267,1208,1485
0.0710869726261,97096,257,1205,1476
0.071715520387,97076,266,1210,1474
0.0723280603427,97056,270,1220,1468
0.0729524849123,97037,272,1233,1455
0.0735745068995,97016,277,1243,1446
0.0741803765405,96995,278,1244,1444
0.0747827984182,96981,274,1247,1435
0.0753872214796,96967,274,1252,1426
0.0759883374736,96950,269,1251,1422
0.0765932867946,96929,266,1243,1429
0.0771995602436,96920,262,1251,1411
0.077810702023,96892,274,1267,1407
0.0784142528174,96877,268,1267,1397
0.079051247855,96863,256,1255,1389
0.0796613651213,96849,246,1244,1386
0.0802638663291,96842,226,1234,1376
0.0808641745494,96829,226,1240,1368
0.0814749285808,96817,217,1233,1360
0.0820863262383,96809,213,1236,1351
0.0827050362839,96801,210,1246,1334
0.08331988623,96784,212,1257,1323
0.0839373870053,96770,209,1258,1315
0.0845424972017,96755,205,1258,1309
0.0851487000293,96749,194,1264,1294
0.0857610057931,96738,195,1264,1291
0.0863685855249,96719,205,1281,1284
0.0869722393897,96707,210,1287,1281
0.0875729757791,96695,209,1296,1269
0.0881867523769,96686,200,1299,1255
0.0887873998719,96668,203,1304,1249
0.0893902680721,96652,204,1300,1250
0.0900106518412,96642,202,1311,1237
0.0906306205164,96623,206,1315,1235
0.0912392730156,96612,199,1317,1226
0.0918461916673,96598,201,1322,1217
0.0924474752748,96589,196,1325,1205
0.0930624608222,96575,188,1325,1197
0.0936824014597,96565,190,1330,1190
0.0942880611957,96548,195,1339,1184
0.0948899758985,96540,194,1344,1176
0.0955042995472,96521,195,1336,1179
0.0961083145416,96513,181,1334,1169
0.0967167031996,96507,171,1336,1157
0.0973313478193,96497,160,1333,1149
0.0979367632941,96488,156,1330,1146
0.0985483822433,96481,154,1336,1130
0.0991595565771,96470,153,1344,1117
0.0997618577804,96461,152,1348,1106
0.100376049223,96449,151,1350,1097
0.10097700618,96442,148,1352,1090
0.101579018055,96438,140,1347,1081
0.10226517406,96432,125,1349,1064
0.102873111098,96425,122,1364,1044
0.103527661149,96408,129,1367,1042
0.104128257871,96402,127,1370,1033
0.104728772877,96397,121,1371,1026
0.105345706875,96392,116,1378,1012
0.105947949458,96385,115,1392,997
0.106576403845,96375,115,1400,987
0.10718193119,96369,114,1398,986
0.10780269969,96361,114,1398,978
0.108429801585,96357,114,1411,961
0.109030825484,96350,113,1420,945
0.109649576814,96341,115,1423,942
0.110250287118,96338,111,1428,929
0.110853193409,96331,113,1436,921
0.111454336033,96324,111,1444,909
0.112093327703,96319,103,1443,904
0.112744664187,96313,97,1436,905
0.113348857345,96308,92,1446,890
0.113962756659,96304,89,1465,868
0.114564615098,96300,89,1474,855
0.115186139077,96295,88,1478,850
0.115861023617,96290,84,1485,839
0.116480585575,96283,85,1487,838
0.117095485142,96278,86,1496,822
0.117707395359,96270,88,1501,813
0.118314674097,96264,90,1506,808
0.118926940654,96255,90,1501,807
0.119574024953,96254,85,1495,800
0.120214665659,96248,87,1496,797
0.120850659203,96243,81,1498,789
0.12146295486,96238,78,1493,789
0.122070478806,96229,82,1492,790
0.122688252445,96224,92,1496,782
0.123291962473,96214,93,1498,775
0.123958165776,96207,96,1510,764
0.12456846513,96205,90,1515,751
0.125190406014,96198,91,1515,752
0.125849036566,96191,95,1519,748
0.126485701695,96185,91,1520,743
0.127110828448,96179,87,1514,743
0.127754782824,96177,77,1508,735
0.12840396545,96166,81,1508,735
0.129013056568,96164,74,1502,728
0.129638374835,96160,72,1505,719
0.130250089093,96155,70,1516,706
0.13085374264,96153,67,1522,693
0.131461411614,96146,70,1522,694
0.132093218351,96139,69,1524,685
0.132701270094,96137,67,1533,672
0.133375173494,96133,66,1534,666
0.133999127662,96127,70,1533,667
0.134604125594,96126,67,1534,657
0.135205405051,96121,72,1535,657
0.135808348663,96117,74,1546,644
0.1364132847,96116,69,1537,642
0.137031699099,96107,71,1530,645
0.137641312313,96102,71,1531,642
0.138271263473,96099,69,1535,636
0.138875983588,96096,67,1539,628
0.139490039293,96089,71,1540,625
0.140179938945,96086,71,1542,617
0.140829234875,96083,69,1548,607
0.141430673709,96081,69,1559,596
0.142036245141,96079,61,1558,589
0.142703976604,96073,64,1556,588
0.143305329077,96065,69,1566,581
0.143949761473,96057,71,1569,578
0.144566160089,96053,70,1571,573
0.145198125735,96050,66,1571,567
0.145810236725,96048,65,1572,557
0.146425905835,96042,60,1569,555
0.147055518343,96040,56,1570,548
0.147665992128,96037,48,1569,541
0.148284204182,96033,50,1576,534
0.148900463893,96030,50,1580,528
0.14951149162,96026,51,1586,521
0.150122175616,96025,48,1589,515
0.150840957084,96021,49,1586,513
0.151513502958,96017,53,1590,509
0.152150409334,96015,50,1590,502
0.152751610375,96015,44,1587,497
0.153442877731,96010,46,1590,496
0.154115840344,96006,49,1591,494
0.154730421654,96004,49,1593,486
0.155343395544,95999,51,1597,482
0.155964325076,95995,51,1598,477
0.15658562845,95993,50,1597,471
0.157188946127,95992,48,1591,467
0.157876744126,95988,51,1603,456
0.158488480909,95985,50,1598,454
0.159100064143,95982,49,1601,448
0.159723673255,95981,49,1605,438
0.160392001726,95979,51,1608,429
0.160999215202,95975,52,1603,427
0.161655222129,95968,56,1604,426
0.16226435864,95968,55,1604,419
0.162867714142,95968,55,1602,409
0.163505973595,95963,58,1601,409
0.164116609205,95959,58,1601,409
0.164753072928,95958,58,1608,396
0.165403821759,95954,60,1608,394
0.16604798895,95947,65,1609,396
0.166671062021,95944,66,1606,396
0.167397395138,95939,69,1597,398
0.168017717292,95933,66,1594,396
0.16866597515,95928,62,1584,396
0.169266267166,95927,60,1591,385
0.16992859839,95921,66,1591,387
0.170529225238,95916,68,1587,387
0.171193291563,95914,67,1585,382
0.171796183944,95911,69,1596,371
0.172410526287,95905,65,1592,369
0.17301530176,95902,64,1590,366
0.173686920481,95896,68,1592,366
0.174310187519,95894,57,1582,363
0.175059242205,95893,57,1580,359
0.175720645519,95887,62,1576,362
0.176321788626,95883,61,1575,358
0.176947851365,95882,60,1571,355
0.1775527575,95880,59,1570,351
0.178154534944,95878,55,1565,346
0.178780249042,95871,60,1563,349
0.179384914336,95866,59,1559,348
0.180002574334,95863,57,1554,347
0.180623846009,95859,62,1559,343
0.181227024053,95853,63,1557,344
0.181927649321,95852,63,1558,339
0.182551773848,95847,66,1556,342
0.183187137921,95846,65,1553,340
0.183893385467,95844,64,1557,333
0.184519995963,95839,66,1560,330
0.185154232656,95837,61,1558,327
0.18577969311,95833,63,1549,328
0.186470769476,95829,65,1546,329
0.187109592118,95826,63,1551,322
0.187816923242,95823,60,1547,319
0.188471556233,95818,61,1546,317
0.189086347657,95814,63,1549,316
0.189694154439,95811,64,1547,313
0.19030883073,95807,63,1547,312
0.190914776795,95805,59,1549,304
0.191793660762,95803,60,1545,301
0.192421166516,95801,57,1542,297
0.193034065807,95797,56,1536,298
0.193677833947,95796,55,1533,294
0.194325402928,95792,47,1525,294
0.194926674693,95791,49,1526,291
0.195601403051,95789,49,1522,289
0.196303640796,95783,53,1520,291
0.196948349885,95778,57,1520,291
0.197560522109,95777,53,1510,289
0.198180677853,95772,53,1509,288
0.198784323711,95770,51,1508,285
0.199395678748,95767,47,1507,282
0.200047019825,95764,47,1505,282
0.200662032333,95763,47,1507,276
0.201315897793,95761,50,1510,274
0.20192235443,95759,52,1510,270
0.202523866164,95756,51,1512,267
0.20312880159,95756,43,1506,263
0.203848644083,95752,48,1502,262
0.204535667325,95751,43,1494,259
0.205159342931,95750,40,1491,257
0.205792261899,95749,36,1487,257
0.206410305501,95747,35,1480,259
0.207036952383,95745,32,1479,253
0.207646171973,95744,31,1479,248
0.208302137273,95742,30,1472,246
0.209006752542,95741,31,1473,240
0.209664474959,95740,30,1471,237
0.210308236062,95739,29,1465,236
0.210966606692,95738,28,1461,233
0.21163778839,95738,27,1461,230
0.212240852338,95738,27,1460,227
0.21289788245,95736,28,1458,226
0.213515824525,95734,28,1454,226
0.214125196217,95733,29,1453,226
0.214782303133,95731,31,1449,228
0.215493447529,95729,34,1449,225
0.216284647936,95728,37,1445,224
0.21691349576,95728,31,1447,216
0.217523962084,95726,29,1444,215
0.218162896936,95724,34,1440,214
0.218768786154,95722,35,1434,215
0.219464634918,95720,35,1431,214
0.220094331619,95717,40,1431,213
0.220731467549,95710,44,1423,217
0.221554450894,95702,51,1418,223
0.222234929119,95697,56,1416,224
0.22285664213,95695,52,1413,223
0.223560317645,95689,55,1411,224
0.224178493396,95686,49,1405,222
0.224805919604,95684,46,1403,217
0.225425878623,95684,47,1405,214
0.226108732915,95678,49,1403,216
0.22674253111,95674,52,1399,217
0.227401872112,95671,54,1393,217
0.228141416728,95668,54,1395,215
0.228770658836,95665,55,1395,214
0.229400119146,95664,52,1389,213
0.230015756445,95664,44,1386,208
0.230628356687,95661,44,1385,209
0.231242273054,95659,46,1384,208
0.231870056998,95657,46,1378,208
0.232527833728,95654,42,1374,206
0.233167549796,95651,43,1371,206
0.233774598973,95649,47,1365,206
0.234394876507,95644,49,1367,204
0.235096115998,95640,48,1368,202
0.235791759808,95639,43,1364,199
0.236447028338,95637,47,1365,198
0.237128472026,95635,46,1362,196
0.237738647805,95632,47,1355,196
0.238364661584,95629,46,1351,197
0.239168174505,95627,47,1354,195
0.23982405176,95622,49,1349,198
0.240432508463,95619,49,1351,192
0.241035930274,95618,50,1353,189
0.241687391411,95614,53,1349,192
0.242314071243,95611,52,1344,192
0.243070106263,95607,50,1341,193
0.243811346471,95604,52,1337,193
0.244525857696,95603,50,1339,187
0.245184359455,95596,58,1331,191
0.245810316449,95591,57,1326,193
0.246510261751,95589,53,1323,192
0.247138644196,95583,59,1316,197
0.247802652667,95577,65,1309,202
0.248417646631,95574,65,1308,199
0.249093780358,95573,63,1303,198
0.249697901805,95568,66,1300,200
0.250322269429,95567,61,1296,199
0.250992523671,95563,60,1290,202
0.251608867579,95559,60,1287,203
0.252261609779,95557,51,1278,201
0.25287421505,95555,48,1275,201
0.253482459626,95550,50,1274,202
0.254114556676,95550,47,1273,198
0.254779117153,95549,47,1268,195
0.255384627357,95544,51,1265,198
0.256015912656,95543,46,1259,199
0.256720838273,95541,46,1254,198
0.257321555305,95538,45,1252,199
0.257923801365,95536,46,1255,195
0.25853409788,95535,45,1254,193
0.259231485481,95531,42,1244,194
0.260012085156,95527,44,1241,193
0.260623622776,95525,47,1238,193
0.261465382537,95518,46,1238,192
0.262164406692,95515,46,1237,191
0.262783672665,95513,42,1232,192
0.263470316515,95510,41,1229,190
0.264081723072,95504,45,1227,192
0.264739331093,95501,47,1220,195
0.265348662097,95499,48,1213,193
0.266148238037,95495,52,1210,196
0.266797976865,95493,46,1204,196
0.267448728382,95491,45,1210,187
0.268083904355,95490,47,1209,186
0.268731685262,95487,48,1206,184
0.269335323627,95485,45,1202,185
0.269972442351,95481,49,1201,186
0.27061621515,95479,48,1200,184
0.271229363425,95476,49,1197,184
0.271888301246,95473,51,1193,184
0.272525187039,95471,51,1191,182
0.273189160117,95467,51,1187,184
0.273843872528,95466,51,1179,184
0.274464738447,95464,53,1178,181
0.275179362836,95462,50,1171,181
0.275803393253,95459,53,1176,177
0.276547224564,95452,58,1174,182
0.277152778802,95447,62,1174,186
0.277780789945,95445,58,1171,181
0.278422472283,95442,60,1170,182
0.27906939943,95439,63,1170,181
0.279791079903,95437,59,1164,181
0.280417604974,95434,60,1156,182
0.281048810336,95424,62,1152,188
0.281702589545,95421,61,1150,189
0.282326273135,95418,62,1145,189
0.28294230397,95413,63,1142,191
0.283563085776,95407,64,1140,194
0.284199662649,95403,63,1134,197
0.284849715895,95398,65,1132,199
0.285492313663,95391,69,1131,202
0.286144776158,95386,70,1128,206
0.286784352237,95378,72,1122,212
0.287401347909,95371,78,1119,215
0.288032125625,95359,82,1115,223
0.288731565497,95354,87,1115,220
0.289379807829,95347,91,1110,225
0.290013612521,95338,91,1104,231
0.290625484154,95337,90,1102,226
0.291228271011,95330,92,1099,229
0.291843147236,95321,94,1098,232
0.292522341191,95316,96,1094,236
0.293133153589,95309,100,1097,237
0.293754053267,95303,103,1093,240
0.294382697998,95294,107,1092,243
0.295002123655,95289,103,1084,247
0.295608137529,95282,104,1082,250
0.296246028613,95276,103,1075,252
0.296898547224,95272,95,1064,253
0.297519841501,95268,96,1053,255
0.298242089968,95263,96,1053,255
0.298869325589,95256,99,1052,257
0.299546395351,95250,99,1047,256
0.300151896939,95246,98,1045,255
0.300802028353,95240,99,1042,257
0.301409363985,95236,97,1037,256
0.302034287595,95233,94,1032,254
0.302656699942,95225,94,1028,256
0.303259027135,95219,93,1027,256
0.303871244194,95212,95,1023,258
0.304561840442,95207,93,1017,262
0.305170519535,95202,92,1017,261
0.305800515124,95196,91,1008,263
0.306502306508,95192,93,1007,262
0.307124529954,95186,93,1004,265
0.307747859188,95181,95,1001,268
0.308355175118,95178,91,996,267
0.30904433313,95169,100,996,272
0.309727732579,95160,106,994,278
0.310358726086,95153,110,993,283
0.310977830165,95148,106,991,281
0.31159019347,95136,113,991,286
0.312230937667,95126,117,991,290
0.312844900592,95118,117,981,294
0.313456215291,95106,121,969,306
0.314089350343,95100,124,968,308
0.314692759495,95095,124,962,310
0.315306527731,95087,120,955,311
0.31603979606,95076,128,954,314
0.316657190731,95070,123,948,313
0.31726889073,95056,135,949,322
0.317904125622,95047,134,946,324
0.318521607359,95042,126,936,324
0.319133911613,95030,132,930,332
0.319735959092,95025,128,925,331
0.320355658678,95016,126,912,338
0.32099556999,95013,122,913,331
0.321599667611,95006,118,908,332
0.322224922868,94997,117,903,336
0.322876391309,94987,123,904,337
0.323566537924,94982,124,899,339
0.324209012891,94976,129,905,336
0.324818337973,94968,132,899,343
0.32547912684,94956,141,896,353
0.326081433613,94946,143,888,361
0.326687218942,94943,138,883,361
0.327315253826,94936,136,881,361
0.327934374101,94927,135,873,366
0.328572602028,94917,137,868,371
0.329190728082,94910,133,859,374
0.329822737627,94904,136,860,374
0.33042457695,94896,132,848,380
0.331032117491,94886,135,846,385
0.331660932892,94874,141,849,384
0.332265773665,94865,143,846,387
0.332866665779,94858,145,852,381
0.333473899767,94850,146,853,381
0.334120469054,94845,146,850,384
0.334810973931,94840,142,848,382
0.335418015998,94832,143,847,384
0.336021117776,94820,147,848,389
0.336638584311,94809,150,850,390
0.337280181345,94803,144,846,388
0.337882652865,94800,139,840,385
0.338559643314,94795,139,837,386
0.339176918388,94785,142,834,390
0.339848353879,94779,145,840,387
0.340461226026,94770,149,838,389
0.341062694593,94763,149,838,389
0.341704795773,94751,157,835,396
0.342313551659,94740,160,830,404
0.342924035685,94733,162,826,406
0.343547816746,94725,164,825,405
0.344158402092,94708,172,821,417
0.344788203342,94702,172,816,420
0.345401095221,94693,170,808,422
0.346006725076,94686,168,798,426
0.346629128515,94676,170,795,429
0.347232917454,94666,171,787,434
0.34786898882,94654,174,784,442
0.348476553957,94643,178,786,444
0.349077473928,94632,183,783,448
0.349683935374,94620,185,777,456
0.350284384516,94610,187,775,460
0.350894843461,94604,187,775,460
0.351518033684,94591,188,767,467
0.352145889897,94580,193,764,473
0.352769599132,94572,188,762,472
0.353398741112,94556,194,768,474
0.354012870478,94542,200,763,479
0.354617994602,94525,205,758,487
0.355221339585,94515,203,752,491
0.355856237062,94500,209,751,498
0.356464403867,94489,210,744,504
0.357132774528,94472,219,737,518
0.357740801109,94461,220,734,522
0.358372194717,94445,223,730,529
0.359033128483,94435,222,727,529
0.359692478575,94423,223,721,536
0.36030662098,94406,237,721,546
0.360929508277,94394,238,719,551
0.361542479828,94378,249,724,559
0.362163197281,94366,249,720,563
0.362798762322,94347,250,709,575
0.363439670029,94331,249,708,575
0.364060917631,94314,255,704,585
0.364663001736,94299,258,705,589
0.365278366042,94279,269,696,603
0.365892614516,94261,274,692,612
0.366498824503,94245,283,694,617
0.367103495682,94226,293,690,629
0.367738544769,94206,298,686,638
0.368346010957,94190,300,685,641
0.368952046474,94176,301,680,649
0.369553763398,94160,308,682,654
0.370159069708,94146,308,682,656
0.370802779668,94115,327,681,678
0.37141559983,94091,333,665,694
0.37201824736,94073,341,661,704
0.372628204553,94047,358,664,716
0.37325278362,94021,366,657,729
0.373853038946,93996,378,653,745
0.374463877003,93971,389,647,762
0.375079525818,93950,391,636,771
0.375689108766,93930,399,633,782
0.376290745408,93914,394,626,782
0.376951610339,93888,405,634,787
0.377563900293,93868,410,634,792
0.378169536266,93847,410,625,805
0.378771807762,93821,417,618,817
0.379372811005,93797,426,618,824
0.379982089931,93767,439,618,841
0.380583253447,93750,438,613,845
0.381186770381,93720,457,623,852
0.381790147415,93699,453,614,861
0.382394927546,93673,459,607,876
0.383022547058,93654,459,602,883
0.383649468006,93634,457,596,891
0.384252284614,93608,462,592,902
0.384852655735,93586,470,589,913
0.385460780027,93558,489,582,935
0.386065308398,93521,504,573,959
0.386674172491,93497,513,576,965
0.387280557477,93473,515,569,976
0.38788473129,93447,527,558,995
0.388500720263,93419,541,556,1011
0.389111789252,93382,558,553,1029
0.389715452376,93349,565,553,1042
0.390323288719,93315,573,547,1060
0.390933077546,93280,589,543,1078
0.391544451111,93247,607,545,1096
0.392164170203,93201,623,532,1125
0.392764984651,93161,643,539,1142
0.393365607101,93119,667,538,1169
0.393972164045,93082,681,535,1190
0.394573767505,93049,691,538,1203
0.395189939534,93012,703,536,1217
0.395798488773,92959,731,531,1254
0.396401408157,92917,753,536,1269
0.397014786937,92877,760,535,1285
0.397619073723,92821,783,526,1323
0.398245480698,92781,792,525,1337
0.398847907592,92732,811,523,1364
0.399457763151,92683,820,510,1390
0.400058460885,92631,834,501,1423
0.400659601629,92568,860,503,1455
0.401271509742,92520,876,495,1485
0.40187642125,92472,890,505,1501
0.402505689847,92422,907,504,1529
0.403111679371,92378,905,488,1555
0.403726419577,92329,913,493,1576
0.404326896103,92271,929,483,1614
0.404927794694,92213,952,487,1641
0.40553375825,92150,972,481,1673
0.406134568402,92095,1000,484,1704
0.406737636733,92032,1028,487,1737
0.407339629958,91968,1044,474,1780
0.407951744627,91905,1070,455,1827
0.40855566734,91847,1099,453,1864
0.409167058794,91783,1123,454,1897
0.409769182108,91723,1141,458,1923
0.410373782854,91650,1168,454,1964
0.41097442761,91581,1190,452,2000
0.411594443008,91510,1222,454,2038
0.41219662614,91433,1247,442,2095
0.412799545325,91358,1268,436,2130
0.413406151015,91274,1303,429,2190
0.414008948235,91187,1343,425,2248
0.414612117765,91104,1374,432,2288
0.415217411102,91019,1397,429,2338
0.415821296631,90933,1432,432,2386
0.416421523074,90850,1466,435,2427
0.417027368084,90768,1481,425,2470
0.417628204626,90693,1489,427,2502
0.418243783888,90614,1503,418,2543
0.418848658769,90527,1520,415,2593
0.41946181092,90439,1541,414,2639
0.420073625802,90352,1566,418,2684
0.420676273231,90275,1562,418,2716
0.421276934658,90185,1603,423,2770
0.421878303112,90098,1632,426,2816
0.422486714466,89997,1657,422,2877
0.423089753051,89895,1696,425,2933
0.42369471655,89809,1713,410,2987
0.424296347715,89693,1756,403,3067
0.424899945517,89609,1753,407,3104
0.42550098064,89516,1763,413,3152
0.42610499695,89419,1787,421,3194
0.42670735988,89314,1814,435,3241
0.427307745032,89202,1830,437,3295
0.427910973515,89113,1845,456,3319
0.428517083339,89016,1864,454,3364
0.429120677224,88888,1902,458,3432
0.429723793816,88776,1918,462,3490
0.430328615632,88660,1935,460,3555
0.43092907819,88548,1964,465,3613
0.431529989581,88433,1991,454,3677
0.432130034226,88314,2014,455,3739
0.432732396147,88201,2028,477,3779
0.433334877493,88060,2055,478,3849
0.433955386426,87942,2078,494,3900
0.43455602338,87830,2091,511,3936
0.435158075862,87707,2094,520,3988
0.435762766706,87572,2135,511,4064
0.436363971918,87473,2107,511,4098
0.436970244866,87368,2108,527,4127
0.437577192551,87261,2101,527,4168
0.438178590031,87134,2124,535,4223
0.438781207978,87005,2110,507,4289
0.439384168596,86893,2122,521,4329
0.439984650625,86767,2143,532,4379
0.440584724711,86649,2157,549,4414
0.441187402319,86523,2170,545,4465
0.441789760045,86398,2193,554,4515
0.44239174316,86286,2183,548,4551
0.44299352334,86166,2200,561,4591
0.443594939328,86048,2211,562,4641
0.444196444804,85913,2223,577,4700
0.444796904562,85807,2214,583,4729
0.445397097127,85696,2194,586,4760
0.445998624606,85588,2173,585,4794
0.446599580299,85478,2172,600,4826
0.447199612051,85353,2182,609,4871
0.447811062765,85213,2201,611,4936
0.44841392272,85119,2159,613,4942
0.449015095042,85007,2151,608,4975
0.449616715442,84889,2158,612,5016
0.450216809731,84777,2156,621,5043
0.450819612265,84662,2165,627,5090
0.451421684003,84537,2168,624,5134
0.4520267364,84429,2147,614,5165
0.452627027539,84318,2125,599,5194
0.453227100889,84205,2111,596,5237
0.45382899568,84091,2127,627,5254
0.454430001437,83984,2119,615,5284
0.455032251265,83899,2089,610,5287
0.455632691116,83779,2104,604,5342
0.456233389728,83668,2081,616,5359
0.45683600615,83561,2077,621,5384
0.457446684195,83457,2083,630,5409
0.458049953641,83344,2066,627,5421
0.458653015845,83235,2062,630,5438
0.459259162933,83119,2067,653,5458
0.45986802397,83025,2044,664,5452
0.460468595842,82924,2017,677,5462
0.461070182427,82827,1975,660,5481
0.461671790488,82731,1957,667,5498
0.462272127964,82625,1938,664,5524
0.462873950431,82529,1929,682,5525
0.463474766596,82413,1923,689,5554
0.464076539619,82306,1907,712,5557
0.464677312379,82224,1859,699,5560
0.465277746573,82137,1808,689,5563
0.465884846031,82046,1811,717,5566
0.466485395874,81940,1824,757,5571
0.467087760101,81841,1820,774,5568
0.46768950191,81745,1812,783,5573
0.468293291075,81653,1778,783,5577
0.468895782755,81561,1743,785,5568
0.469497793538,81473,1711,775,5578
0.470098037458,81399,1658,778,5562
0.470699915117,81328,1616,779,5549
0.471300357144,81220,1608,764,5576
0.471900642645,81141,1598,783,5565
0.47250223478,81053,1604,800,5566
0.473107399564,80971,1585,797,5570
0.473710009044,80882,1571,814,5567
0.474311672632,80799,1551,798,5575
0.474921104677,80721,1537,811,5564
0.475527196329,80636,1509,805,5570
0.476128510726,80556,1490,809,5571
0.476728576325,80473,1470,804,5588
0.477331528577,80397,1474,845,5567
0.47793534359,80318,1464,846,5570
0.478544099027,80252,1447,875,5536
0.479153321564,80177,1421,871,5530
0.479754973024,80107,1390,871,5529
0.480356861798,80038,1372,879,5519
0.480958305183,79973,1330,873,5495
0.481562825641,79889,1330,883,5503
0.482167883895,79828,1309,892,5481
0.482768025666,79749,1315,903,5480
0.483369159992,79677,1301,914,5477
0.483969463469,79622,1270,929,5445
0.48457109939,79571,1233,957,5398
0.485172126359,79513,1221,968,5383
0.485781960864,79457,1215,1010,5341
0.486384785834,79397,1186,1020,5318
0.486988444105,79355,1172,1062,5266
0.487589273178,79290,1160,1075,5249
0.48818971307,79224,1137,1087,5220
0.488792845284,79163,1109,1092,5199
0.489393116783,79100,1104,1119,5175
0.489995458042,79042,1082,1136,5144
0.490599719959,78978,1048,1126,5134
0.49120539201,78934,1009,1143,5088
0.491807117479,78879,982,1148,5062
0.492411004541,78839,935,1139,5032
0.493011178408,78800,907,1150,4999
0.493612962625,78746,879,1154,4979
0.494216634897,78710,834,1154,4936
0.494820565134,78664,815,1163,4910
0.495428275738,78623,809,1181,4884
0.496030826037,78586,786,1203,4843
0.496634164221,78555,747,1202,4801
0.497236354475,78514,738,1219,4775
0.497852707634,78474,709,1231,4732
0.498453808032,78446,680,1256,4678
