Time,?c1,Y1(),Y2(),Y3()
0.0556962686546,9900,662,940,2274
0.0562979277056,9899,665,929,2288
0.0569004385337,9896,666,915,2299
0.0575111172083,9895,683,922,2309
0.058111809858,9894,695,927,2316
0.0587190913485,9893,675,914,2313
0.0593295182813,9892,689,916,2327
0.0599431259799,9892,681,923,2322
0.0605464403423,9892,676,920,2326
0.0611537691949,9891,679,907,2346
0.0617568137468,9889,671,910,2339
0.0623606110154,9887,671,909,2342
0.062964346547,9887,675,906,2351
0.0635646431689,9884,665,900,2347
0.0641776882821,9884,655,896,2345
0.0647838233606,9883,668,905,2353
0.0653851851418,9880,676,910,2352
0.0659935177875,9876,683,909,2354
0.0665992530385,9874,688,916,2348
0.0672082482948,9870,674,909,2339
0.0678087608284,9870,681,907,2350
0.0684147658463,9869,672,905,2347
0.0690238305655,9869,664,910,2344
0.069623950525,9868,662,913,2339
0.0702271842194,9868,667,907,2352
0.0708274150711,9867,659,916,2339
0.0714317995574,9867,661,918,2343
0.0720377263788,9864,659,914,2339
0.0726408764175,9861,672,913,2355
0.0732429236995,9860,695,931,2362
0.0738459116508,9859,698,929,2371
0.0744467208797,9859,686,923,2375
0.075057881994,9858,677,927,2368
0.0756582945523,9857,683,929,2378
0.0762697582682,9857,684,927,2385
0.0768751964425,9856,690,943,2379
0.0774765099974,9854,690,953,2375
0.0780779164659,9854,700,973,2371
0.0786814718772,9853,715,989,2370
0.0792919718008,9852,693,971,2370
0.0799025660859,9851,699,984,2367
0.080502861592,9851,695,983,2366
0.0811046271933,9851,708,984,2380
0.081710382904,9849,714,970,2398
0.0823107081171,9848,708,957,2409
0.0829144830158,9847,710,956,2412
0.0835150550373,9846,708,960,2406
0.0841267966574,9844,702,947,2411
0.084727532519,9843,713,956,2413
0.0853351735268,9842,710,958,2408
0.0859457679799,9842,728,954,2430
0.0865466684454,9839,733,961,2430
0.087150643208,9839,713,941,2440
0.0877517093511,9838,710,948,2434
0.0883540410791,9838,718,949,2451
0.0889620848554,9838,704,941,2451
0.0895716259278,9836,726,961,2455
0.0901846484185,9833,728,967,2459
0.0908077570221,9833,728,958,2468
0.0914138330119,9832,737,945,2492
0.092020155948,9832,727,934,2501
0.092621164902,9831,714,914,2514
0.0932218752591,9831,713,900,2531
0.0938249440749,9830,704,895,2535
0.0944273095497,9828,709,892,2543
0.0950309051088,9827,713,895,2546
0.095636057576,9824,724,893,2555
0.0962382656739,9820,733,887,2564
0.0968393117051,9818,741,886,2581
0.0974467447127,9817,751,890,2587
0.0980505996617,9816,753,878,2609
0.0986514216575,9816,752,891,2601
0.0992537550189,9816,753,887,2612
0.0998561814263,9814,760,899,2609
0.100463858579,9811,765,889,2622
0.101068384963,9811,773,906,2615
0.101678966458,9810,780,910,2620
0.102284913398,9809,799,912,2637
0.102886165334,9809,789,898,2645
0.103488794901,9808,800,900,2652
0.104093585087,9808,796,902,2650
0.104693811909,9808,809,903,2670
0.10529903858,9805,811,908,2669
0.105902485981,9805,801,903,2670
0.106513701609,9803,809,908,2677
0.1071158965,9802,818,906,2696
0.107723010528,9800,820,899,2705
0.108323372709,9800,814,907,2705
0.1089252242,9800,807,905,2708
0.109525929628,9799,808,899,2717
0.110126669299,9798,809,888,2727
0.110738269315,9795,799,882,2719
0.111347989944,9794,810,892,2724
0.111951043573,9794,840,894,2758
0.112555910167,9793,850,884,2778
0.113159248873,9792,847,876,2791
0.113760334276,9791,855,880,2797
0.114360571651,9790,881,883,2824
0.114963274996,9788,896,881,2841
0.115565014834,9786,901,879,2850
0.116166146444,9784,890,860,2862
0.116773407517,9783,906,868,2874
0.117378204353,9782,942,871,2907
0.117979188753,9782,949,862,2939
0.11858164552,9781,943,864,2937
0.119187084784,9781,931,851,2950
0.119788408392,9779,933,853,2954
0.120396158747,9777,924,842,2962
0.121003553608,9776,950,844,2986
0.121609928075,9775,951,844,2991
0.122211813049,9775,933,841,2992
0.122811814742,9775,922,828,3004
0.123423210231,9773,930,826,3018
0.124034802057,9773,945,825,3038
0.124654102398,9773,925,821,3036
0.125255274276,9773,913,832,3029
0.125859315039,9773,917,830,3041
0.126460284203,9771,891,822,3031
0.127063312289,9771,888,830,3030
0.127678483023,9771,897,831,3048
0.128283534917,9771,899,830,3057
0.128883803493,9770,895,833,3058
0.129484991969,9770,871,828,3045
0.130086593627,9769,865,820,3053
0.130689443048,9766,864,814,3056
0.131295925715,9764,888,822,3076
0.131898166302,9762,921,839,3096
0.132499426262,9762,914,832,3104
0.133104777561,9762,927,837,3118
0.133708982754,9761,925,832,3127
0.134309621722,9761,926,838,3132
0.134910002952,9759,920,849,3119
0.135516236118,9758,925,854,3125
0.136120115328,9757,930,850,3136
0.136721566061,9757,947,861,3148
0.137347782557,9756,964,866,3158
0.137952866291,9754,965,853,3176
0.13855355638,9754,958,851,3187
0.139157742832,9753,956,851,3193
0.13976516356,9752,946,837,3203
0.140368263726,9752,948,842,3208
0.140971400721,9752,919,831,3210
0.141583525957,9752,930,847,3211
0.142186567387,9749,946,854,3222
0.142793362445,9748,949,852,3231
0.143395818766,9747,945,862,3223
0.144004017722,9745,947,870,3221
0.144604729798,9745,947,863,3240
0.145210676049,9744,947,855,3256
0.145810875011,9744,957,873,3254
0.146413713372,9742,974,874,3282
0.147017680898,9741,971,864,3293
0.147619641176,9740,968,865,3293
0.148222431423,9739,961,869,3298
0.148822788332,9736,990,887,3309
0.149423507594,9736,984,900,3300
0.150030930646,9735,997,911,3314
0.150633127547,9735,994,899,3331
0.151234716185,9734,991,881,3350
0.151835704082,9733,991,873,3364
0.152436844198,9732,984,870,3370
0.153055041247,9731,994,864,3388
0.15366092532,9730,991,874,3385
0.154261616829,9729,1020,882,3412
0.154862294724,9727,1013,878,3419
0.155470255813,9726,1011,885,3416
0.15607492891,9724,1000,878,3416
0.156676252327,9721,1008,885,3413
0.157277439102,9720,1023,872,3441
0.157879454596,9719,1035,872,3461
0.158484131525,9717,1026,851,3477
0.159086182097,9716,1032,870,3474
0.1596885568,9716,1038,853,3505
0.160294096262,9715,1047,846,3527
0.160895391178,9714,1044,847,3531
0.161496730565,9714,1031,847,3528
0.162097512227,9713,1043,843,3548
0.162700058964,9712,1037,841,3554
0.163303547044,9708,1054,849,3565
0.163906642659,9707,1065,869,3564
0.164508352678,9707,1051,868,3571
0.165116571891,9707,1058,880,3572
0.165718718142,9706,1060,885,3571
0.166330916268,9704,1059,893,3578
0.166931629879,9703,1066,907,3575
0.167532551751,9703,1062,914,3570
0.168132896753,9702,1066,919,3573
0.168738872665,9701,1052,922,3568
0.169338955396,9700,1060,925,3585
0.169942736433,9699,1080,917,3615
0.170546938412,9699,1073,912,3629
0.171149521745,9699,1091,899,3664
0.171753877549,9698,1082,893,3669
0.172364205247,9698,1081,906,3667
0.172964959275,9696,1062,891,3675
0.173566373195,9696,1036,896,3660
0.174172328329,9695,1029,893,3670
0.174774678967,9695,1031,882,3691
0.175376057372,9694,1046,892,3704
0.175980220298,9694,1027,880,3715
0.176583440033,9694,1041,873,3740
0.177188400099,9692,1062,897,3743
0.17779015999,9691,1051,886,3757
0.178391991887,9691,1067,888,3775
0.178997055004,9690,1051,879,3780
0.179600381323,9689,1061,883,3788
0.180203822248,9688,1065,888,3797
0.180805127335,9685,1085,886,3817
0.181414669922,9685,1080,877,3839
0.182020988465,9683,1082,882,3842
0.182624334525,9683,1075,869,3862
0.183225771267,9681,1064,870,3866
0.183831049145,9679,1070,870,3882
0.1844361491,9679,1072,870,3894
0.185039120464,9677,1058,860,3898
0.185640887694,9676,1052,848,3912
0.186244716517,9676,1074,855,3933
0.186847836148,9673,1070,863,3921
0.187448720771,9671,1077,869,3932
0.188049704427,9670,1074,878,3932
0.188657353677,9669,1072,885,3935
0.18925929434,9669,1078,896,3936
0.189861383414,9669,1068,912,3924
0.190463713431,9667,1064,911,3929
0.191066517714,9666,1056,909,3925
0.191669051635,9665,1050,917,3925
0.19227408281,9664,1030,904,3936
0.192886447228,9664,1033,914,3933
0.193486896375,9664,1027,921,3938
0.194088398959,9664,1004,914,3934
0.194688589391,9664,1002,911,3943
0.195288799478,9664,1010,908,3960
0.195898709225,9663,1013,909,3974
0.196501006019,9661,990,915,3951
0.197103721112,9658,1006,913,3971
0.19770821839,9658,1009,924,3975
0.198309935396,9657,988,939,3957
0.198920290086,9653,975,960,3919
0.199522237212,9652,987,967,3932
0.20012234279,9650,998,961,3949
0.200725713618,9649,980,958,3944
0.201328755878,9647,963,963,3924
0.201930875115,9645,954,957,3923
0.202532440827,9644,972,958,3946
0.203133041884,9642,962,976,3936
0.203733867763,9642,951,983,3926
0.204344118208,9639,943,981,3922
0.204946620364,9639,929,971,3926
0.205549529792,9637,922,968,3930
0.206153167198,9636,906,968,3916
0.206754103528,9635,896,981,3899
0.207363003372,9631,907,1003,3888
0.207970408552,9631,874,1010,3862
0.208571494317,9629,894,1031,3863
0.209174389065,9628,889,1043,3850
0.209775061779,9626,869,1049,3828
0.210380616726,9624,852,1042,3824
0.21098559996,9624,839,1046,3809
0.211591293767,9623,810,1035,3789
0.212194597026,9622,808,1041,3783
0.21279700103,9621,818,1067,3769
0.213402848745,9620,804,1066,3764
0.21400378082,9620,799,1063,3766
0.214605142233,9618,780,1061,3749
0.215209393377,9618,769,1070,3739
0.21581858491,9617,771,1079,3732
0.21642247293,9616,790,1088,3744
0.217023696439,9614,791,1107,3726
0.217624426692,9612,768,1113,3703
0.218230343621,9611,758,1123,3695
0.218830891424,9611,746,1134,3682
0.219437507585,9611,734,1136,3676
0.220042231103,9610,719,1134,3665
0.220644646868,9609,716,1157,3639
0.221248833794,9607,714,1169,3627
0.221851156704,9606,702,1186,3596
0.222456272374,9606,699,1204,3585
0.223072214507,9604,701,1221,3572
0.223676992193,9602,695,1221,3564
0.224278764741,9601,688,1229,3553
0.224882994837,9599,689,1245,3548
0.225485565653,9598,688,1264,3530
0.226086898875,9597,685,1281,3514
0.226691815176,9595,668,1285,3501
0.227292169583,9594,658,1293,3485
0.227900450395,9593,643,1295,3474
0.22850240812,9593,637,1303,3462
0.229106299975,9591,619,1301,3446
0.229724484979,9591,604,1303,3435
0.230327074614,9590,585,1299,3422
0.230929700855,9588,571,1299,3408
0.23153642666,9584,547,1299,3384
0.232140824603,9584,534,1322,3352
0.232745851312,9582,516,1344,3318
0.233347740574,9582,506,1344,3310
0.233952553998,9582,488,1352,3288
0.234555330105,9581,474,1368,3262
0.235164448711,9580,466,1360,3262
0.235769409561,9578,465,1385,3236
0.236372859293,9577,451,1400,3205
0.236983294852,9576,443,1407,3188
0.237594897995,9576,432,1425,3159
0.238200488048,9575,438,1448,3140
0.238805910808,9573,441,1464,3123
0.239409447227,9570,443,1464,3119
0.240012680049,9570,437,1471,3106
0.240614183811,9570,442,1491,3091
0.241216951269,9567,448,1506,3078
0.241833322648,9562,445,1502,3073
0.2424473911,9558,454,1522,3058
0.243054210329,9557,425,1519,3032
0.243655251181,9557,413,1533,3008
0.244273172984,9554,394,1544,2976
0.244877651319,9552,373,1541,2956
0.245480829908,9551,369,1554,2937
0.246081423112,9550,364,1561,2923
0.24668916703,9549,357,1575,2902
0.247295045996,9545,356,1598,2870
0.247895876334,9544,343,1612,2843
0.24849645579,9542,342,1635,2815
0.249106262592,9541,330,1659,2777
0.249721036683,9540,327,1669,2762
0.25032404178,9538,308,1672,2740
0.250960156253,9534,305,1688,2713
0.251563721331,9530,307,1702,2693
0.252164904591,9527,287,1696,2673
0.252783731264,9518,269,1683,2650
0.253395688891,9514,260,1686,2630
0.253997753049,9510,265,1707,2606
0.254597818625,9507,250,1717,2577
0.255200864564,9506,251,1734,2559
0.255801154177,9505,237,1741,2536
0.256403921437,9504,231,1757,2512
0.257008716639,9503,218,1754,2500
0.257610740225,9503,201,1773,2468
0.258213032977,9501,198,1780,2454
0.258820128093,9498,197,1801,2428
0.259429237084,9496,198,1809,2417
0.2600351563,9495,187,1827,2388
0.260636187699,9494,190,1844,2372
0.261259214919,9492,188,1866,2344
0.261861075667,9488,183,1874,2325
0.262475920289,9487,172,1882,2304
0.263078436179,9482,167,1905,2266
0.2636809529,9481,160,1926,2236
0.264287641198,9478,154,1941,2209
0.264888357575,9478,148,1962,2182
0.265492976997,9476,138,1974,2156
0.266102836193,9473,134,1997,2125
0.266704047053,9470,135,2002,2115
0.267310139773,9468,121,2011,2088
0.267931132768,9464,112,2025,2057
0.268538977623,9462,106,2038,2034
0.269139912132,9462,100,2072,1994
0.269741484115,9461,99,2091,1972
0.270346187403,9461,95,2104,1955
0.270949369216,9461,88,2128,1924
0.271552804719,9459,81,2144,1897
0.272156706615,9455,81,2164,1869
0.272788486679,9454,73,2177,1846
0.273403560126,9453,65,2189,1824
0.274006961194,9453,65,2218,1795
0.274611734259,9451,53,2231,1766
0.275211765177,9447,59,2249,1746
0.275814562983,9444,61,2274,1717
0.276430108754,9442,58,2276,1708
0.277034130733,9439,55,2282,1693
0.277634408188,9438,51,2296,1673
0.278246576631,9435,58,2314,1656
0.278863688863,9431,62,2328,1638
0.279485782306,9430,64,2345,1621
0.280093962058,9428,59,2353,1604
0.280696486059,9424,61,2373,1578
0.281350013812,9419,62,2399,1543
0.281959982788,9417,56,2416,1518
0.282577787373,9417,58,2440,1496
0.283195458703,9416,52,2459,1469
0.283819305354,9414,48,2469,1451
0.284481616454,9411,46,2486,1426
0.285095154413,9407,51,2503,1406
0.285702136447,9404,47,2504,1395
0.286325051566,9401,47,2517,1376
0.286926913096,9401,38,2530,1354
0.287551918299,9399,35,2543,1334
0.288163342569,9394,35,2560,1307
0.288792876292,9390,34,2575,1283
0.289416584341,9389,35,2583,1274
0.290026816593,9386,37,2609,1244
0.290634694884,9383,33,2620,1223
0.291256666452,9380,32,2627,1209
0.2918900845,9376,32,2632,1196
0.292517072966,9374,30,2646,1176
0.29312461826,9371,28,2649,1165
0.293761402651,9366,31,2660,1147
0.294379969736,9365,33,2668,1139
0.295011402534,9363,31,2681,1120
0.295614571878,9362,27,2693,1102
0.296215048206,9359,27,2704,1085
0.296826568479,9358,22,2712,1070
0.297432982096,9356,22,2726,1052
0.298051869789,9355,22,2740,1036
0.298666669091,9352,23,2747,1024
0.29931767951,9349,22,2753,1011
0.299989728672,9347,22,2759,1001
0.30059741876,9341,24,2768,982
0.301224632738,9337,25,2767,976
0.301840044315,9333,26,2776,960
0.302450425696,9328,29,2780,949
0.303094481965,9324,29,2789,932
0.303736570729,9322,30,2799,919
0.304405365319,9320,30,2811,903
0.305014607483,9314,31,2817,886
0.305691155987,9313,28,2820,878
0.306298312624,9309,35,2825,872
0.306952284401,9303,38,2827,861
0.307614326622,9301,37,2831,852
0.308234003761,9298,30,2833,837
0.308862212373,9295,31,2840,825
0.309539831438,9290,29,2837,816
0.310160032982,9287,28,2840,806
0.31077230975,9283,26,2846,790
0.311381064112,9277,32,2847,783
0.312026974317,9271,29,2842,773
0.312687403222,9269,28,2844,766
0.313291173886,9264,29,2844,757
0.31402576182,9263,30,2849,751
0.314661070029,9263,31,2863,738
0.315283154092,9259,32,2874,720
0.315889971494,9257,29,2885,702
0.316555448938,9251,30,2880,696
0.317157596788,9247,30,2884,684
0.317776335436,9240,35,2883,676
0.318419075578,9237,33,2881,670
0.319021723073,9232,38,2884,662
0.31971173473,9226,41,2883,654
0.320356228912,9225,38,2888,644
0.320959220856,9220,38,2892,630
0.321571394801,9217,39,2890,627
0.322173109928,9214,37,2896,613
0.322848941231,9211,36,2903,599
0.323461980783,9208,34,2902,592
0.324063751836,9205,29,2897,586
0.324682597257,9202,29,2902,575
0.325323829256,9198,27,2902,565
0.325928146836,9197,23,2906,555
0.326593616281,9191,30,2910,546
0.327215500508,9188,32,2912,540
0.327816312432,9187,31,2916,533
0.328422150138,9185,31,2916,529
0.329031687569,9182,34,2916,526
0.329787408464,9179,38,2919,521
0.33041234169,9178,34,2924,510
0.331042586068,9176,32,2922,506
0.331646156456,9176,27,2925,498
0.332253738708,9175,24,2929,489
0.332874289479,9171,24,2935,475
0.333492420702,9169,23,2939,466
0.334128644274,9166,24,2940,460
0.334780943095,9163,23,2940,453
0.335391840332,9159,24,2941,445
0.336050353643,9154,27,2937,442
0.336676121289,9153,27,2938,439
0.337365929358,9149,24,2935,431
0.338225884219,9147,25,2936,427
0.338832759419,9144,24,2941,415
0.339444098608,9142,23,2939,412
0.340085127822,9141,20,2938,408
0.340694229866,9137,17,2936,399
0.341584673951,9132,19,2938,389
0.342241855707,9130,20,2938,386
0.342884464743,9126,18,2935,379
0.343615848931,9121,21,2932,375
0.344223064837,9117,19,2929,368
0.345048979564,9111,25,2931,360
0.345656673921,9104,30,2927,355
0.346264714558,9100,29,2923,350
0.346870494273,9094,30,2919,343
0.347527237449,9092,28,2916,340
0.348150151152,9090,27,2914,337
0.348807547541,9087,23,2908,335
0.349422071624,9084,26,2911,329
0.350061363761,9081,24,2908,324
0.35071930624,9077,21,2898,323
0.351352947318,9075,19,2899,316
0.35199102238,9073,21,2902,311
0.352744006045,9071,23,2904,307
0.353384981141,9068,20,2900,302
0.354027124061,9063,23,2899,296
0.354632837501,9059,28,2899,293
0.355263022816,9055,24,2890,290
0.355874028838,9051,27,2891,284
0.356484777668,9049,22,2884,282
0.357087995553,9045,22,2876,282
0.357696587739,9043,23,2877,278
0.358308671908,9042,23,2881,272
0.358910022368,9040,23,2876,273
0.359575789916,9040,23,2877,272
0.360178818181,9038,24,2876,270
0.360808748616,9034,26,2873,267
0.361439588872,9028,30,2867,265
0.362061201844,9024,30,2864,260
0.362666917591,9024,26,2860,260
0.363302622023,9021,28,2862,254
0.363923253601,9020,29,2867,248
0.364621701659,9017,29,2865,244
0.365259700015,9016,25,2865,238
0.365886508655,9013,24,2860,236
0.366565986859,9010,23,2856,233
0.367192553204,9008,24,2851,235
0.367922510204,9005,25,2852,229
0.368525350517,9002,27,2851,226
0.369147820758,9001,26,2846,228
0.36986324156,8996,30,2842,226
0.370492295389,8991,31,2834,225
0.371130511856,8982,37,2825,222
0.371758966534,8978,38,2819,221
0.372377877626,8978,32,2817,217
0.37297805526,8975,33,2813,216
0.373588808895,8970,34,2803,217
0.374344171624,8969,35,2804,215
0.374955898584,8964,37,2795,216
0.375644183495,8961,39,2790,217
0.376309793921,8956,38,2780,216
0.376910964557,8952,44,2776,218
0.377512081952,8950,40,2773,213
0.378118176252,8949,39,2770,213
0.37872042009,8945,37,2763,210
0.37933459552,8943,34,2759,207
0.379939411806,8940,31,2752,205
0.380565564986,8939,31,2750,205
0.381171853513,8936,33,2750,201
0.381781635784,8932,35,2744,201
0.382399999271,8930,39,2743,202
0.383015759629,8927,35,2733,202
0.383670309494,8926,30,2731,197
0.384274669044,8921,27,2718,197
0.38491193083,8918,29,2716,195
0.38554472453,8915,30,2713,193
0.386148888725,8914,31,2713,192
0.38679070644,8911,26,2701,193
0.387394297268,8906,31,2694,195
0.388024235782,8905,29,2689,196
0.388867612261,8904,25,2689,190
0.389530900712,8901,24,2684,188
0.390135353822,8896,24,2677,185
0.39086854307,8893,23,2672,183
0.391469824652,8892,24,2674,180
0.392117842665,8885,29,2667,178
0.392718525105,8882,31,2664,177
0.393429832502,8880,26,2655,177
0.394037995758,8875,29,2654,171
0.394663917049,8868,39,2646,175
0.395348005403,8865,42,2641,177
0.395967574939,8859,50,2633,181
0.396625223323,8855,51,2629,178
0.397232769842,8851,46,2617,177
0.397937077711,8849,50,2614,180
0.398580520248,8845,51,2604,183
0.399182135748,8839,50,2594,180
0.399831084674,8837,51,2592,179
0.40044547523,8836,50,2588,180
0.40112528175,8833,48,2578,182
0.401733562548,8831,40,2569,179
0.402389553385,8826,42,2559,181
0.403022161861,8821,40,2548,180
0.403624147776,8817,31,2534,177
0.404272516411,8814,31,2526,179
0.404896413346,8811,32,2521,179
0.405575163077,8807,28,2512,176
0.406240893003,8806,28,2510,176
0.406862832232,8802,31,2505,176
0.407468215642,8800,28,2501,173
0.408070204551,8797,29,2499,170
0.408704962626,8793,32,2491,173
0.409316257132,8790,35,2486,175
0.40992129567,8787,36,2480,176
0.410543909996,8785,32,2471,177
0.411168381902,8783,33,2467,178
0.411957306983,8779,34,2460,178
0.412596535477,8777,35,2455,180
0.413282029906,8772,34,2446,178
0.413973644979,8768,39,2442,179
0.414580582639,8767,41,2438,183
0.415181183454,8765,41,2432,185
0.415788892253,8763,39,2431,180
0.416391300025,8762,33,2427,176
0.416998838278,8760,36,2423,179
0.417703735177,8758,34,2417,179
0.41852154444,8754,37,2415,176
0.419146451967,8750,38,2408,176
0.419747005156,8748,36,2402,176
0.420398000436,8747,33,2398,175
0.421042296238,8744,32,2394,172
0.421683985142,8738,38,2388,172
0.422400356536,8736,32,2378,172
0.423011507339,8733,33,2374,171
0.423650301607,8731,24,2365,167
0.424263661017,8730,22,2363,165
0.424960716069,8729,19,2356,167
0.425910214271,8726,19,2349,168
0.426516375047,8722,24,2347,167
0.427190594195,8721,21,2344,165
0.427857057151,8720,19,2341,164
0.428529810777,8717,17,2336,161
0.42919222849,8716,17,2333,162
0.429823447744,8714,16,2328,162
0.430474185874,8713,14,2326,160
0.431268972098,8712,11,2323,158
0.432045426356,8706,15,2316,157
0.432758850718,8705,17,2320,153
0.433449432594,8703,17,2319,150
0.434065036467,8701,16,2319,145
0.43470858354,8699,17,2317,144
0.435313475128,8696,18,2310,146
0.436004369715,8695,17,2307,146
0.436728759352,8693,18,2305,145
0.437775488086,8691,23,2301,150
0.438417673225,8688,26,2299,149
0.439112444031,8686,26,2295,149
0.439788168419,8683,27,2291,148
0.440461707697,8682,27,2291,146
0.441069384875,8682,27,2289,148
0.441974698703,8681,29,2288,149
0.442618557626,8678,30,2283,149
0.443340231048,8677,30,2279,151
0.443962161267,8675,30,2273,153
0.444577402338,8672,32,2270,152
0.445260226162,8669,33,2266,151
0.445870513244,8664,35,2260,149
0.446471166015,8660,35,2255,146
0.447191032874,8655,40,2248,148
0.447809906048,8653,42,2244,150
0.448488636263,8649,41,2235,150
0.449090205233,8642,45,2227,148
0.449896249081,8638,47,2226,143
0.450496300131,8636,43,2219,142
0.451131784651,8632,45,2211,144
0.451739947495,8629,46,2205,145
0.452368318174,8625,49,2198,147
0.452990587941,8622,45,2186,149
0.453595163705,8620,42,2180,148
0.454199901285,8619,40,2175,149
0.45486675058,8619,39,2177,146
0.455512422113,8618,36,2171,147
0.456164212497,8616,39,2167,150
0.456790357062,8615,35,2164,147
0.457436736614,8615,31,2161,146
0.458057203426,8613,34,2155,151
0.458981101018,8610,41,2152,155
0.459617943549,8609,37,2149,152
0.460252401051,8607,39,2142,157
0.46088618535,8605,32,2132,156
0.461490163011,8605,35,2132,159
0.462091765695,8603,33,2126,159
0.46277658418,8597,42,2119,163
0.463504689733,8592,44,2112,162
0.464196288821,8588,43,2103,162
0.464820382171,8586,40,2097,161
0.465552009416,8582,38,2088,160
0.466191611569,8581,37,2088,157
0.466794470041,8580,36,2085,157
0.467511781807,8579,34,2085,153
0.468184171161,8573,35,2073,154
0.468797174457,8571,38,2076,150
0.46946767414,8569,34,2071,147
0.470084921583,8564,38,2061,151
0.470711726933,8562,42,2058,154
0.471321680908,8557,38,2046,152
0.471958308438,8555,44,2047,153
0.472581589878,8551,49,2042,155
0.473193128399,8546,51,2033,156
0.47380224176,8544,45,2021,158
0.474416362141,8539,49,2016,157
0.475020773535,8539,43,2010,157
0.475630162551,8536,40,2004,156
0.47623565978,8535,42,2000,160
0.476848341847,8534,45,1999,162
0.477647388645,8533,47,1997,164
0.478254357445,8530,52,1993,167
0.47891206883,8528,53,1993,164
0.479527966375,8526,48,1985,163
0.48031877077,8523,47,1979,162
0.480924872969,8522,44,1975,161
0.481598456615,8519,50,1973,163
0.482244459721,8516,50,1966,164
0.483003636911,8515,46,1962,162
0.483680533675,8511,49,1956,163
0.484365961735,8510,51,1952,167
0.484968353547,8508,52,1950,166
0.485634284507,8507,53,1946,169
0.486240482737,8505,55,1944,169
0.486846513651,8503,51,1939,166
0.48745932055,8500,49,1931,166
0.488129665368,8497,47,1925,164
0.488836468207,8492,54,1924,162
0.489472487158,8489,50,1914,162
0.490186005997,8486,47,1911,156
0.49083567103,8481,49,1901,158
0.491485749385,8478,47,1894,157
0.492143697422,8475,50,1889,159
0.492807617857,8474,52,1883,165
0.493509373969,8471,53,1878,165
0.494183166815,8471,48,1872,166
0.494807225402,8468,49,1863,170
0.495425019173,8463,53,1858,171
0.496065122454,8462,52,1849,177
0.496665801656,8462,48,1846,176
