Time,!x,!y,!z,Protein(),Gate(),Gate2(),Gate3()
76871.6925508,0,99,0,99,1,0,2
76976.4231944,0,99,0,99,1,0,2
77090.7438869,0,92,0,92,1,0,2
77191.076038,0,91,0,91,1,0,2
77299.8493061,0,85,0,85,1,0,2
77400.2493023,0,86,0,86,1,0,2
77502.2568852,0,86,0,86,1,0,2
77605.4777408,0,79,0,79,1,0,2
77707.8471271,8,71,0,79,1,0,2
77808.0307265,17,68,0,85,1,0,2
77917.1620555,18,65,0,83,1,0,2
78017.8795466,32,56,0,88,1,0,2
78126.715068,40,50,0,90,1,0,2
78229.9509896,53,45,0,98,1,0,2
78330.1221764,54,36,0,90,1,0,2
78430.7138657,57,33,0,90,1,0,2
78533.2573418,56,26,0,82,1,0,2
78641.7336246,66,20,0,86,1,0,2
78744.8160746,73,17,0,90,1,0,2
78846.4383555,73,13,0,86,1,0,2
78967.9955088,78,12,0,90,1,0,2
79075.3854367,76,10,0,86,1,0,2
79189.2027468,80,10,0,90,1,0,2
79296.4074881,84,8,0,92,1,0,2
79399.0160831,91,6,0,97,1,0,2
79505.4646764,91,5,0,96,1,0,2
79619.3458332,88,5,0,93,1,0,2
79719.6604559,95,4,0,99,1,0,2
79832.5767566,91,4,0,95,1,0,2
79939.6621991,97,3,0,100,1,0,2
80044.7795702,100,3,0,103,1,0,2
80148.7100428,93,3,0,96,1,0,2
80258.0387832,93,2,0,95,1,0,2
80367.5000462,102,2,0,104,1,0,2
80483.172816,103,1,0,104,1,0,2
80587.8852759,108,1,0,109,1,0,2
80690.0143895,107,1,0,108,1,0,2
80790.7174427,115,1,0,116,1,0,2
80893.780075,112,1,0,113,1,0,2
81002.6968539,113,1,0,114,1,0,2
81105.2129008,113,1,0,114,1,0,2
81206.1846108,114,1,0,115,1,0,2
81307.7267591,111,1,0,112,1,0,2
81412.4733012,109,1,0,110,1,0,2
81513.4980599,103,1,0,104,1,0,2
81613.9710816,106,0,0,106,1,0,2
81714.4407281,108,0,0,108,1,0,2
81831.0910139,106,0,0,106,1,0,2
81936.1890488,97,0,0,97,1,0,2
82037.5200184,95,0,0,95,1,0,2
82138.2358045,85,0,0,85,1,0,2
82247.7629409,86,0,0,86,1,0,2
82364.7057861,93,0,0,93,1,0,2
82470.8461108,87,0,0,87,1,0,2
82573.5367684,88,0,0,88,1,0,2
82675.6194558,87,0,0,87,1,0,2
82783.3158606,90,0,0,90,1,0,2
82906.5672819,94,0,0,94,1,0,2
83009.4326758,102,0,0,102,1,0,2
83118.1504667,96,0,0,96,1,0,2
83227.1297854,94,0,0,94,1,0,2
83334.5416539,94,0,0,94,1,0,2
83440.6181649,96,0,0,96,1,0,2
83541.0728188,98,0,0,98,1,0,2
83646.2904605,99,0,0,99,1,0,2
83750.4398176,98,0,0,98,1,0,2
83860.040104,100,0,0,100,1,0,2
83961.3315954,105,0,0,105,1,0,2
84063.5438484,101,0,0,101,1,0,2
84164.8991439,98,0,0,98,1,0,2
84269.4038006,104,0,0,104,1,0,2
84372.7150907,106,0,0,106,1,0,2
84476.5120652,104,0,0,104,1,0,2
84584.071619,93,0,9,102,1,0,2
84685.0622326,85,0,14,99,1,0,2
84798.9534551,76,0,23,99,1,0,2
84908.3394724,68,0,29,97,1,0,2
85013.7104584,63,0,38,101,1,0,2
85116.6819504,56,0,44,100,1,0,2
85217.497131,47,0,50,97,1,0,2
85323.2044483,41,0,55,96,1,0,2
85423.5114607,39,0,64,103,1,0,2
85524.0207517,34,0,71,105,1,0,2
85624.1190901,32,0,72,104,1,0,2
85730.4107906,26,0,65,91,1,0,2
85834.8084972,25,0,65,90,1,0,2
85943.6617618,21,0,68,89,1,0,2
86050.8421643,18,0,70,88,1,0,2
86152.28213,15,0,76,91,1,0,2
86253.5379214,14,0,82,96,1,0,2
86368.8878745,13,0,78,91,1,0,2
86482.3991203,11,0,78,89,1,0,2
86585.9974837,9,0,87,96,1,0,2
86686.2277629,9,0,85,94,1,0,2
86789.0726268,9,0,88,97,1,0,2
86889.1858162,8,0,92,100,1,0,2
87001.6353155,8,0,96,104,1,0,2
87107.5415907,5,0,103,108,1,0,2
87211.4756592,5,0,105,110,1,0,2
87315.0147435,5,0,100,105,1,0,2
87416.8096661,5,0,104,109,1,0,2
87521.6749856,5,0,103,108,1,0,2
87636.1300736,5,0,103,108,1,0,2
87736.4338204,4,0,105,109,1,0,2
87842.7053946,4,0,104,108,1,0,2
87944.0357124,4,0,110,114,1,0,2
88047.6182408,4,0,112,116,1,0,2
88150.1314859,4,0,114,118,1,0,2
88251.0166831,2,0,113,115,1,0,2
88353.9030247,1,0,107,108,1,0,2
88461.8762547,1,0,105,106,1,0,2
88570.2927937,1,0,104,105,1,0,2
88672.2939588,1,0,107,108,1,0,2
88774.7259211,1,0,109,110,1,0,2
88874.9428779,1,0,112,113,1,0,2
88975.0697064,1,0,111,112,1,0,2
89078.7295589,1,0,107,108,1,0,2
89178.8762119,1,0,102,103,1,0,2
89286.4595045,1,0,97,98,1,0,2
89406.8302434,1,0,100,101,1,0,2
89517.0420947,0,0,97,97,1,0,2
89622.1764229,0,0,98,98,1,0,2
89726.7775167,0,0,103,103,1,0,2
89827.6225871,0,0,103,103,1,0,2
89930.0159732,0,0,98,98,1,0,2
90039.5888935,0,0,94,94,1,0,2
90140.7932791,0,0,91,91,1,0,2
90249.2818434,0,0,90,90,1,0,2
90351.9655772,0,0,91,91,1,0,2
90454.3339918,0,0,92,92,1,0,2
90554.9746604,0,0,101,101,1,0,2
90663.6251913,0,0,101,101,1,0,2
90767.0358024,0,0,101,101,1,0,2
90869.1743722,0,0,98,98,1,0,2
90982.2466487,0,0,101,101,1,0,2
91092.8992891,0,0,103,103,1,0,2
91198.5648832,0,0,104,104,1,0,2
91301.3935952,0,0,101,101,1,0,2
91414.7270383,0,0,109,109,1,0,2
91518.175899,0,0,116,116,1,0,2
91623.0633676,0,0,113,113,1,0,2
91725.6783096,0,0,117,117,1,0,2
91827.5774449,0,0,113,113,1,0,2
91929.5886034,0,0,108,108,1,0,2
92032.2199047,0,0,104,104,1,0,2
92136.12843,0,0,105,105,1,0,2
92240.130869,0,0,105,105,1,0,2
92344.7071166,0,0,106,106,1,0,2
92446.6995529,0,0,99,99,1,0,2
92546.8610266,0,0,93,93,1,0,2
92652.1458223,0,0,89,89,1,0,2
92759.3175749,0,0,82,82,1,0,2
92859.7097607,0,0,83,83,1,0,2
92964.0839109,0,0,83,83,1,0,2
93070.2785233,0,0,87,87,1,0,2
93179.9316054,0,0,84,84,1,0,2
93287.3693921,0,0,84,84,1,0,2
93394.0585244,0,0,85,85,1,0,2
93499.0692233,0,0,83,83,1,0,2
93600.6569511,0,0,86,86,1,0,2
93709.0814085,0,0,88,88,1,0,2
93817.3710934,0,0,90,90,1,0,2
93922.9177462,0,0,92,92,1,0,2
94027.3949608,0,0,101,101,1,0,2
94128.7469729,0,0,106,106,1,0,2
94233.6441054,0,0,110,110,1,0,2
94336.875119,0,0,109,109,1,0,2
94440.6648777,0,0,99,99,1,0,2
94541.6997168,0,0,101,101,1,0,2
94646.6442846,0,0,96,96,1,0,2
94749.7044532,0,0,99,99,1,0,2
94865.7906644,0,0,101,101,1,0,2
94970.4080362,0,0,105,105,1,0,2
95077.648737,0,0,103,103,1,0,2
95180.5673793,0,0,101,101,1,0,2
95282.0770022,0,0,98,98,1,0,2
95383.5719301,0,0,97,97,1,0,2
95485.4124377,0,0,103,103,1,0,2
95591.1751431,0,0,104,104,1,0,2
95702.7505172,0,0,101,101,1,0,2
95811.7944971,0,0,103,103,1,0,2
95912.8143833,0,0,99,99,1,0,2
96013.7448453,0,0,96,96,1,0,2
96116.1180958,0,0,96,96,1,0,2
96219.108147,0,0,96,96,1,0,2
96321.6197434,0,0,98,98,1,0,2
96423.0113194,0,0,96,96,1,0,2
96528.0711392,0,0,98,98,1,0,2
96629.8941018,0,0,103,103,1,0,2
96735.0990707,0,0,107,107,1,0,2
96838.80406,0,0,105,105,1,0,2
96948.2685375,0,0,104,104,1,0,2
97048.7037544,0,0,102,102,1,0,2
97155.9638789,0,0,105,105,1,0,2
97262.5876438,0,0,108,108,1,0,2
97364.0354182,0,0,110,110,1,0,2
97464.7634799,0,0,106,106,1,0,2
97568.6467373,0,0,103,103,1,0,2
97671.7540691,0,0,103,103,1,0,2
97782.2511397,0,3,98,101,1,0,2
97894.2768625,0,9,92,101,1,0,2
97999.939262,0,16,87,103,1,0,2
98100.7775418,0,29,79,108,1,0,2
98203.3233965,0,36,71,107,1,0,2
98304.3306506,0,47,67,114,1,0,2
98409.0547046,0,54,58,112,1,0,2
98509.8729326,0,60,51,111,1,0,2
98611.5815514,0,63,44,107,1,0,2
98715.2121888,0,74,37,111,1,0,2
98815.9880306,0,75,34,109,1,0,2
98928.4444013,0,73,29,102,1,0,2
99031.7678974,0,80,26,106,1,0,2
99138.8605602,0,81,23,104,1,0,2
99239.2299565,0,86,21,107,1,0,2
99339.8829786,0,94,20,114,1,0,2
99440.5218495,0,92,19,111,1,0,2
99546.4040032,0,92,18,110,1,0,2
99647.3746259,0,97,14,111,1,0,2
99750.4859269,0,99,14,113,1,0,2
99850.7500556,0,99,14,113,1,0,2
99955.9174055,0,96,13,109,1,0,2
